item_id	user_name
802	1678774
803	2151595
804	1399766
805	3023082
806	2841680
807	1081712
808	2366981
809	43799167
810	1004759
811	1000437
812	2251260
813	1193220
814	1224651
815	1339093
816	1222136
817	3028775
818	2503703
819	1583892
820	2312858
821	3542285
822	1432287
823	1213093
824	1320773
825	1127232
826	1806325
827	1062986
828	1426479
829	2358279
830	1143906
831	1821514
832	1094374
833	1260082
834	1106854
835	1558354
836	1052405
837	1293403
838	1322447
839	1286026
840	2293652
841	1158676
842	1181345
843	1122915
844	1781395
845	1124911
846	2860952
847	1253818
848	1388892
849	1530044
850	1704158
851	3397059
852	1215068
853	1010394
854	1151053
855	1360716
856	1041432
857	1341191
858	2503431
859	1162354
860	1193876
861	4128907
862	3175792
863	4517255
864	1155157
865	1036966
866	1178132
867	8934409
868	1681390
869	1118907
870	1329711
871	1091605
872	2918454
873	1956183
874	3089388
875	2677528
876	1912248
877	1338590
878	15464439
879	2539421
880	3301743
881	1502950
882	1156872
883	1037369
884	2291987
885	2003261
886	1532174
887	2048436
888	1973052
889	1998052
890	4489797
891	1577450
892	1182069
893	3094907
894	1053821
895	2245341
896	2254102
897	2562771
898	1328334
899	1737067
900	2651319
901	43436827
902	37263610
903	1003626
904	2429552
905	3765757
906	1216758
907	1393454
908	1503230
909	1784684
910	2343794
911	2017425
912	2643386
913	25174155
914	4044339
915	1429651
916	2049704
917	2234665
918	1001560
919	1001329
920	1001848
921	1854959
922	1342586
923	2377136
924	1114904
925	1000136
926	1024160
927	1127143
928	2161398
929	1000229
930	3762515
931	1353793
932	1880969
933	2344259
934	2784650
935	2025411
936	1227154
937	4496261
938	1330862
939	2872443
940	1814372
941	1061670
942	2030428
943	3888270
944	3831809
945	1248764
946	1149322
947	9853223
948	3867197
949	1045573
950	1635210
951	1032428
952	1048894
953	1032588
954	1198752
955	1137203
956	2745404
957	1576420
958	1727201
959	1133086
960	1666071
961	1087956
962	1259297
963	1109854
964	3857517
965	2086553
966	1150542
967	1515078
968	1920057
969	1857097
970	3226271
971	1392256
972	4551243
973	1256212
974	1044057
975	3512931
976	2248720
977	1009469
978	3373797
979	1849166
980	2347918
981	1194796
982	2708058
983	1994631
984	1094328
985	3060616
986	1156490
987	1006107
988	1000795
989	2214701
990	2375408
991	1139054
992	2426337
993	2532682
994	2239712
995	2257658
996	1124182
997	1810204
998	1219073
999	1146288
1000	1895945
1001	2232976
1002	2162614
1003	1783422
1004	1581990
1005	4070543
1006	4301505
1007	36504997
1008	1226883
1009	2468340
1010	1081470
1011	1142351
1012	1957544
1013	20002815
1014	1114846
1015	1427688
1016	1559363
1017	2658674
1018	45248520
1019	1340213
1020	2244749
1021	1124666
1022	1254013
1023	1006871
1024	1128013
1025	1135342
1026	1010894
1027	2585374
1028	1282978
1029	3410583
1030	2892081
1031	2242277
1032	1292503
1033	1048034
1034	1353122
1035	1288649
1036	2182880
1037	2308703
1038	3922103
1039	2223887
1040	2116247
1041	2652283
1042	1086983
1043	2258877
1044	1157141
1045	1500401
1046	1001518
1047	1092661
1048	2243018
1049	1430796
1050	2032268
1051	1143289
1052	1254191
1053	1004291
1054	2718656
1055	1086021
1056	1643840
1057	3053335
1058	4544562
1059	6738823
1060	1342834
1061	1224003
1062	2180704
1063	1093717
1064	4647549
1065	3832130
1066	1108093
1067	1719897
1068	1281711
1069	1027082
1070	1032418
1071	1534870
1072	1887834
1073	1121253
1074	1293108
1075	1179952
1076	1015265
1077	2249258
1078	1814264
1079	1227876
1080	2245582
1081	1400642
1082	1895294
1083	1246029
1084	2201900
1085	1375793
1086	1279962
1087	2558376
1088	1127213
1089	1390611
1090	2906141
1091	1044294
1092	1141112
1093	1042616
1094	1061406
1095	2240926
1096	1044920
1097	3343053
1098	1337224
1099	1147850
1100	1604927
1101	2880359
1102	2238138
1103	1900232
1104	4078617
1105	4500139
1106	1464810
1107	1579877
1108	1144653
1109	5693133
1110	3126687
1111	1398541
1112	1159093
1113	2603789
1114	37164068
1115	2813475
1116	1398901
1117	2235183
1118	4668061
1119	1445510
1120	1423569
1121	2290115
1122	47716196
1123	1267802
1124	52734882
1125	2232332
1126	3365731
1127	1108731
1128	1127563
1129	1229607
1130	34934254
1131	27410341
1132	4669137
1133	1769763
1134	1089656
1135	2115133
1136	2364436
1137	1738710
1138	1393341
1139	2246084
1140	1364003
1141	43825094
1142	2940497
1143	2313082
1144	2254199
1145	2291095
1146	2491908
1147	2844810
1148	1000328
1149	1182622
1150	1097726
1151	1001828
1152	1123660
1153	1130017
1154	1000473
1155	1285144
1156	1680836
1157	1092868
1158	1126511
1159	2251508
1160	1033190
1161	1061958
1162	3778227
1163	2242527
1164	2161674
1165	1558440
1166	4006320
1167	1000409
1168	2152228
1169	1574024
1170	3605992
1171	1159298
1172	1055717
1173	30968337
1174	1218261
1175	1004165
1176	1191451
1177	1195824
1178	1156367
1179	2407647
1180	2361283
1181	2237917
1182	1300084
1183	1047951
1184	2061399
1185	1010589
1186	1153448
1187	1054411
1188	1002496
1189	1984659
1190	2651080
1191	1425416
1192	2436348
1193	2466780
1194	3044681
1195	2244965
1196	3352088
1197	3504864
1198	1282605
1199	2133472
1200	2405549
1201	2183593
1202	1365397
1203	2492124
1204	1371306
1205	1435780
1206	1746408
1207	2286894
1208	1156934
1209	2278720
1210	1562815
1211	1572416
1212	1641010
1213	1178405
1214	3312587
1215	1397711
1216	1196418
1217	1088188
1218	1195196
1219	1158504
1220	1652881
1221	2354647
1222	1093060
1223	2049758
1224	1250523
1225	1151608
1226	3520065
1227	1713555
1228	1088423
1229	3050424
1230	1919131
1231	2022246
1232	1426160
1233	3211253
1234	1428214
1235	1044356
1236	2118980
1237	1280722
1238	4528918
1239	1292628
1240	3113055
1241	1000999
1242	1849547
1243	1000078
1244	1128370
1245	1054162
1246	2447417
1247	1115149
1248	1047577
1249	1096298
1250	1153146
1251	1042538
1252	1134515
1253	1953129
1254	1503531
1255	2531213
1256	1883877
1257	1145165
1258	1194935
1259	1056211
1260	1086703
1261	3609690
1262	3404968
1263	2426052
1264	1708520
1265	2157300
1266	1961028
1267	2775074
1268	2089911
1269	1052753
1270	1121362
1271	40222226
1272	26903781
1273	2245032
1274	1003510
1275	1353350
1276	1281923
1277	46042741
1278	2775147
1279	1298455
1280	1001195
1281	1252937
1282	16235694
1283	1045115
1284	2437961
1285	1182787
1286	37843444
1287	1107161
1288	1819533
1289	15538533
1290	1198253
1291	1232456
1292	4002996
1293	1322721
1294	1564730
1295	1228373
1296	1773204
1297	2363582
1298	1258774
1299	1776217
1300	3027945
1301	1082923
1302	1198076
1303	4559199
1304	2587172
1305	4373901
1306	2251190
1307	1582010
1308	3240675
1309	1993926
1310	2313962
1311	1257893
1312	2938572
1313	1048750
1314	2533042
1315	1034163
1316	3352097
1317	2127521
1318	33766316
1319	1215044
1320	1944127
1321	2246008
1322	1604816
1323	2412084
1324	1338908
1325	1458246
1326	2291713
1327	2244429
1328	1091954
1329	2188753
1330	2242105
1331	2241745
1332	1368693
1333	2258260
1334	2230075
1335	2286306
1336	1422209
1337	1496436
1338	1679061
1339	2258079
1340	1462796
1341	1405707
1342	1525890
1343	1059228
1344	2717798
1345	2723629
1346	2254402
1347	2251347
1348	1403666
1349	2231272
1350	1219815
1351	1333914
1352	2596061
1353	2240650
1354	2288608
1355	1126680
1356	2237272
1357	2257247
1358	2286446
1359	2291912
1360	1565083
1361	1992507
1362	1177511
1363	2287969
1364	2241452
1365	2230691
1366	1085511
1367	2243962
1368	2242224
1369	2121965
1370	2231142
1371	2252036
1372	1944752
1373	2245771
1374	2289795
1375	2290882
1376	2814416
1377	2287416
1378	2258723
1379	2242282
1380	1403878
1381	2065161
1382	2292652
1383	2233425
1384	2236664
1385	2254367
1386	2603630
1387	2309756
1388	1334746
1389	2239315
1390	2588819
1391	1681372
1392	2671399
1393	2238372
1394	2234767
1395	1064257
1396	2290426
1397	2216914
1398	2215186
1399	2256239
1400	1127293
1401	2626680
1402	1681927
1403	2255473
1404	2233611
1405	2256841
1406	1616805
1407	2239030
1408	2291338
1409	2746664
1410	1861203
1411	2287137
1412	2159827
1413	1024221
1414	1663111
1415	2556704
1416	1743024
1417	2235793
1418	2239486
1419	2254441
1420	1773319
1421	1462487
1422	3196165
1423	2706107
1424	1471093
1425	3341870
1426	3373197
1427	3373809
1428	2686741
1429	3367346
1430	3392230
1431	3395777
1432	3396677
1433	3397193
1434	2255660
1435	3371867
1436	3393200
1437	3374358
1438	3345127
1439	3364144
1440	3396412
1441	3372492
1442	3361214
1443	2737749
1444	1328785
1445	3345952
1446	3392836
1447	3345037
1448	3511763
1449	3511521
1450	3351277
1451	1811326
1452	3394551
1453	2243767
1454	1189439
1455	2237144
1456	1760880
1457	3359925
1458	2231762
1459	3575944
1460	2850078
1461	3581903
1462	2149615
1463	1645044
1464	2256935
1465	2525726
1466	3366758
1467	2254558
1468	1926207
1469	3162495
1470	2809713
1471	3477543
1472	3358696
1473	3351442
1474	3351246
1475	2253876
1476	1120064
1477	2242489
1478	2403977
1479	3855963
1480	3365504
1481	1135616
1482	1943775
1483	1994744
1484	1228183
1485	1821679
1486	3369160
1487	3360616
1488	3469133
1489	3354627
1490	2426587
1491	2230562
1492	3162795
1493	3372364
1494	1009934
1495	3542068
1496	2312584
1497	1283289
1498	4207853
1499	3392097
1500	2024605
1501	4473606
1502	3510283
1503	4492361
1504	4495094
1505	4493104
1506	4502586
1507	1614821
1508	2234776
1509	4510507
1510	4478356
1511	4508117
1512	4494047
1513	2638691
1514	4490430
1515	4492407
1516	4513125
1517	4517352
1518	4515836
1519	4511681
1520	1740693
1521	4480947
1522	4489789
1523	2245505
1524	4727099
1525	2289675
1526	2289152
1527	3307363
1528	4489938
1529	5612154
1530	2248915
1531	1513471
1532	2289860
1533	3051458
1534	6746764
1535	10010151
1536	2884861
1537	3269399
1538	2291574
1539	4506788
1540	1995339
1541	14479490
1542	6246431
1543	15690612
1544	5618651
1545	14986684
1546	1178180
1547	1498713
1548	18032532
1549	3363009
1550	4494151
1551	9026306
1552	3643498
1553	2239901
1554	25925152
1555	1125564
1556	6739412
1557	26070687
1558	2239720
1559	28880761
1560	26904290
1561	2740348
1562	28864060
1563	2638360
1564	4510041
1565	32776084
1566	4474904
1567	33334355
1568	3121736
1569	33294438
1570	33844902
1571	3408491
1572	3480162
1573	30404391
1574	4500611
1575	6733169
1576	34942968
1577	4897975
1578	6823021
1579	3415777
1580	16685272
1581	4895503
1582	28884100
1583	6719524
1584	4505886
1585	27916869
1586	27481807
1587	37167049
1588	37205381
1589	3918828
1590	2676293
1591	34931133
1592	4507620
1593	36046294
1594	36059818
1595	4515876
1596	3359924
1597	4755716
1598	33334596
1599	3588758
1600	4513971
1601	28867815
1602	34503915
1603	2230894
1604	2874300
1605	3467337
1606	41124851
1607	4474957
1608	34956390
1609	4497086
1610	2325682
1611	40915970
1612	2996614
1613	24509344
1614	39557012
1615	2289510
1616	2835546
1617	33881158
1618	1436703
1619	2889821
1620	4515888
1621	26222954
1622	35770925
1623	43798803
1624	46043339
1625	43843267
1626	43826136
1627	40026537
1628	2243618
1629	47744557
1630	47716740
1631	34985450
1632	43998366
1633	2291368
1634	47729720
1635	2445541
1636	47181043
1637	33214064
1638	43815404
1639	4775265
1640	43833611
1641	7847373
1642	36537627
1643	46064508
1644	46071505
1645	4884630
1646	48981278
1647	48981977
1648	4473794
1649	48967872
1650	3796323
1651	13981255
1652	49961847
1653	48964782
1654	3259643
1655	24497382
1656	13318863
1657	2872110
1658	4513459
1659	1141334
1660	49011311
1661	32321640
1662	51365431
1663	3931218
1664	4721324
1665	3901770
1666	2287657
1667	2154130
1668	46065149
1669	49962572
1670	3200887
1671	54804648
1672	53811520
1673	1151923
1674	1034730
1675	1055487
1676	2271536
1677	1147451
1678	47729327
1679	2232328
1680	1141569
1681	1142819
1682	1162673
1683	1531181
1684	2812393
1685	3361876
1686	3374860
1687	2843554
1688	2568837
1689	1674723
1690	4706166
1691	1027690
1692	1095169
1693	4296602
1694	3365577
1695	26870907
1696	1127054
1697	16954997
1698	3206616
1699	1231114
1700	3922881
1701	1536221
1702	26835534
1703	2280484
1704	36609255
1705	2221056
1706	2195012
1707	3861701
1708	2660959
1709	4110883
1710	9039471
1711	1440407
1712	1998620
1713	2829605
1714	2257245
1715	4033964
1716	1476702
1717	1917272
1718	3327866
1719	1786804
1720	1250104
1721	1352377
1722	1064145
1723	1461700
1724	1059959
1725	1780592
1726	2433027
1727	4299652
1728	2179330
1729	4333166
1730	1024613
1731	1107186
1732	1786266
1733	1374450
1734	2569952
1735	1535098
1736	2086179
1737	1095576
1738	1704766
1739	3294824
1740	2537875
1741	2022673
1742	2503147
1743	1333312
1744	2247905
1745	2357173
1746	2279045
1747	3620014
1748	3352427
1749	40117287
1750	4628982
1751	2341088
1752	1367298
1753	1601923
1754	33879245
1755	1083069
1756	2124544
1757	1117842
1758	14508039
1759	1441530
1760	2027807
1761	3370035
1762	45710157
1763	1227618
1764	3799175
1765	2898547
1766	1136416
1767	2192238
1768	1005712
1769	1279705
1770	1333501
1771	1437339
1772	1401486
1773	2236229
1774	1005695
1775	1254355
1776	1035634
1777	1114541
1778	2247824
1779	1431025
1780	1215148
1781	1003245
1782	1095187
1783	1214982
1784	2717096
1785	1192533
1786	1402617
1787	3308398
1788	2056107
1789	1000489
1790	2956191
1791	1373185
1792	1292376
1793	1580006
1794	1757555
1795	1525124
1796	1090319
1797	1402385
1798	1815332
1799	1003981
1800	1161754
1801	3505094
1802	1010013
1803	1514378
1804	1026329
1805	1001118
1806	1037472
1807	1062449
1808	1056633
1809	1089671
1810	1228445
1811	1422779
1812	1000271
1813	2516001
1814	1361676
1815	1896831
1816	1001365
1817	1056009
1818	1444698
1819	1006770
1820	1088376
1821	1288350
1822	2681070
1823	3019701
1824	1010988
1825	4701018
1826	1005992
1827	1093704
1828	1268695
1829	2253035
1830	3652357
1831	1007826
1832	3484065
1833	1190222
1834	2644537
1835	3276838
1836	3625227
1837	3207678
1838	3262109
1839	1772522
1840	1246559
1841	1250508
1842	1002103
1843	1212435
1844	3580454
1845	1673109
1846	1890117
1847	1338831
1848	1005080
1849	2085247
1850	4881768
1851	29367748
1852	4308433
1853	1392606
1854	1002027
1855	1049030
1856	3819168
1857	1192630
1858	1158213
1859	1747760
1860	2239749
1861	1216162
1862	1787849
1863	1958698
1864	1162364
1865	1254153
1866	2993357
1867	1216800
1868	1123429
1869	1587273
1870	1118562
1871	3268100
1872	2253099
1873	2398904
1874	4263221
1875	4500587
1876	4698700
1877	4492807
1878	2718300
1879	31351156
1880	16139073
1881	47734069
1882	1751887
1883	1095661
1884	1293490
1885	1197449
1886	1011382
1887	1073676
1888	1225321
1889	1061944
1890	3546490
1891	2751961
1892	1369812
1893	1064685
1894	1127126
1895	3113216
1896	1061946
1897	9033250
1898	1864349
1899	1739681
1900	2060383
1901	1046794
1902	1013044
1903	4517861
1904	1060323
1905	1283653
1906	1225651
1907	1178576
1908	1001669
1909	1053775
1910	2291703
1911	1463745
1912	2240710
1913	1077227
1914	2563179
1915	1183623
1916	1943109
1917	1192257
1918	1648845
1919	2019077
1920	2504795
1921	1443553
1922	1033452
1923	1854636
1924	1331520
1925	1128258
1926	1000212
1927	2446949
1928	2088639
1929	1118566
1930	2236476
1931	1130530
1932	1215272
1933	1056241
1934	1116173
1935	1280712
1936	1126206
1937	1957211
1938	2255735
1939	2742508
1940	1704296
1941	2088612
1942	2530408
1943	1115083
1944	1048262
1945	1229470
1946	2399700
1947	1114935
1948	2459539
1949	2097863
1950	2872009
1951	1197398
1952	1107448
1953	1134845
1954	2748279
1955	1006059
1956	1769671
1957	1074067
1958	2285475
1959	1061122
1960	1259942
1961	2250853
1962	2243896
1963	1180588
1964	1117246
1965	2253006
1966	3049798
1967	1145996
1968	1089960
1969	2556527
1970	1012762
1971	3116273
1972	2768043
1973	2246939
1974	3119551
1975	1259244
1976	3020391
1977	1604298
1978	2809228
1979	1268037
1980	2252942
1981	1286927
1982	1926277
1983	1184247
1984	1129048
1985	2242764
1986	1015232
1987	3364670
1988	3361103
1989	1602256
1990	1673480
1991	3368488
1992	2361732
1993	2150874
1994	1436676
1995	2228795
1996	3372914
1997	1121106
1998	1334867
1999	1881635
2000	2179204
2001	1375103
2002	1608444
2003	3396264
2004	3786658
2005	1179046
2006	3414309
2007	2159161
2008	2239487
2009	2812699
2010	2493826
2011	2243178
2012	2221558
2013	2348911
2014	1114405
2015	2596711
2016	3391524
2017	4477955
2018	1139129
2019	1566344
2020	3313293
2021	1154663
2022	3365854
2023	3294045
2024	4238675
2025	3373831
2026	3722263
2027	1708734
2028	15133636
2029	9017422
2030	1012293
2031	6407024
2032	4505195
2033	3796126
2034	2964585
2035	24456674
2036	4477183
2037	2246740
2038	3347311
2039	4504719
2040	1775617
2041	1073977
2042	2292167
2043	1159064
2044	2991888
2045	1602078
2046	37207025
2047	4677362
2048	23119719
2049	37174165
2050	2093596
2051	1526861
2052	4131172
2053	1129504
2054	2340482
2055	1444786
2056	25759450
2057	3647695
2058	4326217
2059	2744020
2060	1128115
2061	1126381
2062	1154394
2063	47721981
2064	13038456
2065	1428465
2066	1151235
2067	1121423
2068	1254725
2069	1219463
2070	1368512
2071	2026987
2072	1004320
2073	1002476
2074	1738938
2075	1572700
2076	1123223
2077	1254229
2078	1088954
2079	2234708
2080	1492029
2081	2708401
2082	2240493
2083	2252467
2084	1606186
2085	2860725
2086	1775273
2087	1432690
2088	2354989
2089	1783537
2090	1816483
2091	34940680
2092	2359174
2093	1547314
2094	1189527
2095	2084519
2096	2478558
2097	1004436
2098	4666717
2099	1191855
2100	2169262
2101	2126532
2102	45028072
2103	2219813
2104	1059598
2105	1045477
2106	1965471
2107	1256441
2108	1393129
2109	2807999
2110	1440892
2111	4425418
2112	4473521
2113	31036870
2114	1252756
2115	1621721
2116	1015631
2117	1000176
2118	1740047
2119	1337716
2120	1033641
2121	1141337
2122	2844093
2123	3363809
2124	1287256
2125	1001219
2126	2660820
2127	1390784
2128	2245079
2129	1190803
2130	2251500
2131	2247745
2132	1083295
2133	3374391
2134	1118542
2135	3371057
2136	4145497
2137	1717305
2138	4479476
2139	1032989
2140	4500124
