time	user_id	item_id
667828363.0	54	13
668441502.0	54	7
668719077.0	55	18
668721276.0	56	17
668721494.0	55	17
668723372.0	56	18
669482171.0	55	10
669482173.0	56	10
670243243.0	57	17
670247134.0	58	17
670287498.0	58	2
670287573.0	57	2
670429407.0	58	7
670429409.0	57	7
672109438.0	59	1
672169539.0	59	3
672415315.0	59	10
672415700.0	59	9
675654193.0	60	1
675679136.0	60	19
675683741.0	60	3
676101343.0	61	1
676105450.0	61	17
676343676.0	62	1
676344879.0	62	10
676344951.0	61	10
676354681.0	62	19
676409805.0	62	3
679182301.0	63	2
679229753.0	63	9
679366759.0	63	18
682980978.0	64	1
682996518.0	64	20
683275220.0	64	9
686828735.0	65	1
686913145.0	65	19
687013302.0	65	21
687178491.0	65	9
689909264.0	66	1
690131348.0	66	10
690375431.0	66	7
692074568.0	67	1
692400084.0	68	1
692450464.0	67	7
692450856.0	67	9
692450960.0	68	10
692479838.0	69	1
692489254.0	70	1
692623620.0	70	7
692623623.0	69	7
692623637.0	68	7
692737157.0	71	1
692752073.0	72	1
692752862.0	72	10
692752867.0	71	10
692752922.0	70	10
692752924.0	69	10
692753007.0	72	9
692753012.0	71	9
692754240.0	72	7
693120505.0	73	2
693270949.0	74	1
693281776.0	75	10
693281799.0	74	10
693281831.0	73	10
693281974.0	75	9
693282000.0	74	9
693282023.0	73	9
693321292.0	75	2
694739263.0	76	1
694746582.0	76	7
694746992.0	76	16
695562887.0	77	1
695659920.0	77	10
695660182.0	77	9
696731186.0	78	1
696734208.0	79	7
696734220.0	78	7
696734442.0	79	16
696734456.0	78	16
696741459.0	79	17
696814219.0	80	9
696814250.0	79	9
696814340.0	80	10
696814652.0	80	22
697928411.0	81	2
697936037.0	81	23
698059609.0	81	7
698451970.0	82	1
698493311.0	82	16
698493503.0	82	7
698715794.0	83	1
698716797.0	84	22
698716808.0	83	22
698766199.0	84	9
698766203.0	83	9
698793182.0	85	1
699029620.0	85	7
699029636.0	84	7
699029639.0	83	7
699029730.0	85	16
699842735.0	86	1
699856953.0	86	23
699890473.0	86	22
699890505.0	86	10
705538186.0	87	7
705898830.0	88	1
706202065.0	88	9
706203731.0	87	9
706205495.0	88	10
706205566.0	87	10
706331536.0	89	1
706332578.0	90	1
706419588.0	90	10
706419591.0	89	10
706419798.0	90	9
706419801.0	89	9
706793370.0	91	1
706838945.0	92	1
706849065.0	93	22
706849473.0	94	1
706868459.0	94	22
706888686.0	95	11
706889094.0	91	11
706895489.0	92	7
706895513.0	91	7
706895516.0	95	7
706895745.0	92	16
706895764.0	91	16
706895766.0	95	16
706896045.0	94	9
706896048.0	93	9
706898460.0	94	10
706898466.0	93	10
707139291.0	96	1
707400581.0	96	16
707411870.0	96	7
708406257.0	97	1
708610991.0	97	7
708611269.0	97	16
708702391.0	98	1
708787133.0	99	24
708788987.0	99	25
708796409.0	99	26
708826237.0	99	27
708829080.0	99	28
708850361.0	99	29
708858171.0	99	30
708859691.0	99	31
708867239.0	99	32
708870693.0	99	33
708874655.0	99	34
708875475.0	99	35
708875854.0	99	36
708878819.0	99	37
708880062.0	99	38
708884821.0	99	39
708899593.0	99	40
708900906.0	99	41
708903356.0	99	42
708904715.0	99	43
708912278.0	99	44
708913787.0	99	45
708922940.0	99	46
708928842.0	99	47
708928894.0	99	48
708937027.0	99	49
709040679.0	100	1
709043273.0	101	24
709055727.0	98	10
709055866.0	101	9
709055897.0	102	9
709055907.0	100	9
709055977.0	98	9
709073444.0	102	15
709088701.0	99	50
709109660.0	102	19
709310840.0	101	7
709310842.0	102	7
709310847.0	100	7
709348044.0	103	1
709361573.0	104	24
709419668.0	104	18
709687948.0	105	1
709745470.0	105	16
709745506.0	104	16
709745515.0	103	16
709745704.0	105	7
709745759.0	104	7
709745765.0	103	7
710030923.0	106	24
710206839.0	106	9
710271560.0	106	10
710521966.0	107	24
710522649.0	107	7
710592356.0	108	51
710593257.0	108	52
710595872.0	108	53
710595987.0	108	54
710596094.0	108	55
710596221.0	108	56
710596801.0	108	57
710598714.0	108	58
710599371.0	108	59
710599948.0	108	60
710606347.0	108	61
710607806.0	108	62
710608103.0	108	63
710650633.0	108	64
710655939.0	108	65
710664123.0	108	66
710664813.0	108	67
710666021.0	108	68
710679109.0	108	69
710694711.0	108	70
710698380.0	108	71
710721193.0	108	72
710740185.0	108	73
710742586.0	108	74
710758012.0	108	75
710771034.0	109	84
710771450.0	109	85
710772011.0	109	86
710772015.0	109	87
710772541.0	109	88
710772914.0	109	89
710772941.0	109	90
710773537.0	109	91
710773737.0	109	92
710776854.0	109	93
710776884.0	110	1
710777691.0	109	94
710777972.0	109	95
710784985.0	109	96
710790610.0	110	10
710790641.0	107	10
710790904.0	110	9
710805212.0	109	61
710805921.0	109	97
710811804.0	109	98
710812709.0	109	76
710813063.0	108	76
710813263.0	109	64
710813700.0	109	99
710813714.0	109	77
710814177.0	108	77
710814376.0	108	78
710818205.0	109	100
710820643.0	109	101
710845322.0	109	102
710901417.0	109	103
710903519.0	109	104
710922094.0	108	79
710940876.0	109	66
710994425.0	109	105
711011553.0	109	106
711023226.0	109	72
711113157.0	111	107
711115128.0	111	108
711115277.0	109	65
711117845.0	111	109
711120167.0	111	110
711120992.0	111	111
711121274.0	108	80
711122311.0	111	74
711180859.0	111	112
711201477.0	111	113
711211002.0	111	114
711282934.0	108	81
711374221.0	112	66
711374478.0	112	54
711374563.0	112	116
711374612.0	112	73
711375233.0	112	117
711375258.0	112	118
711376227.0	112	119
711376269.0	112	120
711376382.0	112	121
711376633.0	112	122
711377906.0	112	111
711385680.0	112	123
711390643.0	112	59
711406740.0	112	124
711411320.0	112	99
711412807.0	112	97
711416082.0	112	101
711419096.0	112	125
711420479.0	112	83
711428308.0	112	126
711430777.0	111	82
711438736.0	112	127
711439720.0	112	68
711441385.0	112	128
711444187.0	112	89
711454504.0	112	129
711475704.0	108	82
711546574.0	113	135
711547665.0	113	136
711549023.0	113	137
711550775.0	113	138
711550922.0	113	139
711551493.0	113	65
711552385.0	113	55
711552974.0	113	140
711553866.0	113	141
711556214.0	113	88
711558042.0	113	142
711563889.0	113	129
711567878.0	113	143
711570510.0	113	97
711590920.0	113	144
711621682.0	113	102
711649558.0	112	130
711682487.0	113	145
711711389.0	113	131
711711784.0	112	131
711717949.0	114	146
711718773.0	114	147
711718951.0	114	148
711718974.0	114	54
711719063.0	114	149
711719262.0	114	150
711719706.0	114	63
711720233.0	114	129
711720404.0	114	151
711720413.0	114	152
711720515.0	114	153
711721175.0	114	60
711725899.0	114	143
711726375.0	114	154
711732065.0	114	155
711738218.0	114	68
711747412.0	114	156
711756162.0	114	97
711756380.0	114	89
711760529.0	114	122
711765809.0	114	125
711770232.0	113	127
711773600.0	114	157
711784284.0	114	61
711786750.0	114	145
711802149.0	114	136
711803141.0	114	158
711810841.0	114	159
711814873.0	114	160
711815811.0	114	161
711865285.0	108	83
712031074.0	114	105
712046891.0	114	66
712061797.0	114	69
712128703.0	115	24
712135643.0	116	1
712250405.0	116	9
712250523.0	115	9
712250682.0	116	10
712250684.0	115	10
712324022.0	117	53
712324404.0	117	117
712324458.0	117	121
712324910.0	117	54
712325046.0	117	63
712325270.0	117	83
712325507.0	117	61
712325688.0	117	163
712326373.0	117	154
712326823.0	117	164
712327106.0	117	57
712327633.0	117	165
712328332.0	117	166
712328920.0	117	66
712329202.0	117	167
712329657.0	117	168
712330749.0	117	151
712331754.0	111	115
712332717.0	114	132
712333520.0	112	132
712333601.0	117	169
712334025.0	117	125
712334269.0	114	71
712334282.0	113	71
712334289.0	112	71
712334302.0	111	71
712334308.0	109	71
712337322.0	117	108
712370169.0	117	170
712372118.0	117	68
712376388.0	117	105
712385399.0	114	133
712385426.0	112	133
712394810.0	118	24
712395329.0	119	1
712426437.0	117	127
712451270.0	117	171
712471799.0	112	134
712482734.0	117	172
712538384.0	120	24
712538701.0	121	1
712540463.0	117	173
712544673.0	117	174
712556907.0	122	22
712569866.0	117	81
712595145.0	119	16
712595154.0	118	16
712623953.0	123	1
712676131.0	117	78
712725712.0	117	175
712754826.0	124	134
712755215.0	124	179
712755405.0	124	61
712755486.0	124	180
712756050.0	124	73
712757381.0	124	181
712758566.0	124	63
712758727.0	124	182
712758760.0	124	117
712759322.0	124	183
712759374.0	124	160
712760156.0	124	114
712760312.0	124	57
712760573.0	124	121
712761572.0	112	114
712762145.0	124	184
712762562.0	124	185
712763641.0	124	186
712765330.0	124	86
712765705.0	124	187
712766803.0	124	82
712769553.0	124	188
712770722.0	124	189
712772138.0	117	71
712772987.0	124	190
712779583.0	124	191
712780464.0	124	97
712795273.0	117	176
712797196.0	124	192
712797947.0	124	193
712799965.0	124	194
712803547.0	124	76
712813242.0	124	74
712816571.0	124	75
712828229.0	120	22
712846841.0	125	143
712846951.0	125	149
712847676.0	125	163
712847969.0	125	93
712848520.0	125	83
712849535.0	125	54
712850320.0	125	107
712851309.0	123	10
712851314.0	122	10
712851319.0	121	10
712851322.0	120	10
712851338.0	119	10
712851346.0	118	10
712851505.0	120	9
712852960.0	125	66
712853460.0	125	108
712853626.0	125	196
712854605.0	125	71
712854741.0	124	71
712856113.0	125	197
712859136.0	124	96
712859338.0	125	96
712862897.0	125	175
712873403.0	125	97
712876310.0	124	195
712878926.0	125	198
712880853.0	125	199
712882325.0	125	144
712887472.0	125	61
712887541.0	125	75
712898798.0	125	82
712909698.0	124	78
712914252.0	126	19
712926259.0	125	162
712926517.0	117	162
712926720.0	114	162
712930860.0	127	154
712930935.0	127	163
712931151.0	127	107
712931536.0	127	61
712932427.0	127	58
712932937.0	125	200
712933135.0	127	66
712933889.0	125	166
712936415.0	127	108
712936606.0	127	205
712937023.0	125	181
712937699.0	127	55
712937757.0	127	206
712939796.0	117	177
712942107.0	125	201
712944353.0	127	74
712944408.0	127	83
712949422.0	127	175
712976855.0	127	207
712976918.0	127	68
712979903.0	125	178
712980252.0	117	178
712982502.0	127	180
712992624.0	127	71
712998625.0	127	208
712999989.0	127	209
713007621.0	127	75
713059771.0	127	210
713096859.0	127	110
713099982.0	128	217
713100020.0	128	218
713100149.0	128	64
713100249.0	128	149
713100446.0	127	64
713100519.0	128	66
713100668.0	128	146
713100698.0	128	212
713100732.0	125	64
713100751.0	128	219
713102278.0	128	220
713102528.0	128	83
713102541.0	128	125
713104218.0	128	164
713104290.0	128	221
713105241.0	128	55
713105251.0	128	154
713109721.0	128	222
713110852.0	128	223
713111585.0	128	114
713111740.0	128	224
713113140.0	128	225
713114703.0	127	82
713140327.0	128	215
713141656.0	128	226
713147340.0	125	78
713148966.0	128	227
713152160.0	125	170
713152933.0	128	228
713153475.0	128	229
713154883.0	128	208
713163142.0	128	230
713164940.0	128	175
713174671.0	125	122
713176601.0	129	230
713176639.0	127	211
713176831.0	129	234
713176960.0	129	83
713177407.0	129	144
713177526.0	129	201
713178506.0	125	202
713178664.0	129	166
713179284.0	129	235
713180786.0	129	59
713181837.0	129	236
713182273.0	129	175
713183722.0	126	7
713183772.0	123	7
713183777.0	122	7
713183782.0	121	7
713184094.0	126	16
713184399.0	129	197
713186837.0	129	167
713189480.0	129	85
713192700.0	129	237
713192919.0	129	91
713193349.0	129	238
713193605.0	127	76
713193996.0	128	76
713194054.0	128	128
713195853.0	127	212
713198222.0	129	223
713202394.0	129	190
713213879.0	127	89
713220781.0	129	134
713223762.0	129	195
713224775.0	129	239
713231412.0	127	213
713232185.0	129	78
713233951.0	128	30
713235148.0	129	181
713236130.0	127	214
713239470.0	129	75
713240194.0	129	98
713240282.0	128	231
713241896.0	129	228
713242035.0	129	240
713243939.0	129	210
713260522.0	129	241
713278915.0	130	238
713279183.0	130	58
713279363.0	130	161
713280554.0	130	230
713284386.0	130	82
713285791.0	129	242
713286455.0	130	246
713287372.0	129	216
713288451.0	127	215
713288904.0	130	247
713293128.0	127	115
713294930.0	130	248
713295046.0	130	249
713313784.0	130	242
713331203.0	128	103
713340414.0	128	151
713347998.0	127	151
713352922.0	129	243
713405862.0	127	162
713415076.0	128	209
713416963.0	129	244
713426390.0	125	203
713455585.0	128	204
713455866.0	125	204
713457968.0	128	232
713469531.0	127	216
713495450.0	128	233
713501394.0	128	81
713501857.0	131	217
713502118.0	131	250
713502199.0	131	96
713503225.0	131	149
713503641.0	131	251
713503862.0	131	70
713504693.0	131	76
713504875.0	131	198
713504887.0	131	181
713506155.0	131	210
713506773.0	131	252
713511112.0	132	24
713511954.0	131	72
713513855.0	131	75
713515201.0	131	253
713517662.0	129	245
713518139.0	131	239
713521190.0	131	211
713527971.0	128	134
713528862.0	131	174
713528912.0	131	194
713533409.0	131	244
713537014.0	131	241
713542053.0	131	254
713545249.0	131	255
713551441.0	131	256
713588802.0	133	24
713659063.0	131	199
713677153.0	131	209
713722068.0	131	257
713745699.0	131	98
713856227.0	134	1
713856227.0	135	1
714015890.0	136	24
714100997.0	134	10
714101000.0	135	10
714101014.0	133	10
714101017.0	132	10
714101148.0	134	9
714101152.0	135	9
714101166.0	133	9
714101168.0	132	9
714119846.0	136	16
714120196.0	136	7
714192980.0	137	258
714193107.0	137	221
714193269.0	137	148
714193368.0	137	183
714194204.0	137	259
714194208.0	137	260
714194234.0	137	206
714194260.0	137	250
714195407.0	137	261
714196715.0	137	262
714197116.0	137	95
714197818.0	137	164
714197919.0	137	197
714197928.0	137	263
714199305.0	137	212
714199760.0	137	264
714199927.0	137	66
714200008.0	137	234
714200045.0	137	265
714201675.0	137	53
714201751.0	138	1
714202768.0	137	55
714203356.0	137	228
714204721.0	137	266
714207143.0	137	168
714207853.0	137	159
714207886.0	137	112
714208607.0	137	256
714209001.0	137	144
714211999.0	137	154
714212930.0	137	136
714214386.0	137	74
714221913.0	137	267
714223861.0	137	151
714227476.0	137	163
714228030.0	137	175
714229184.0	137	268
714232173.0	137	269
714232749.0	137	270
714232777.0	139	1
714235892.0	139	16
714235923.0	138	16
714239347.0	137	200
714261697.0	137	271
714308662.0	140	274
714309098.0	140	180
714309262.0	140	261
714309532.0	140	166
714311787.0	140	137
714311819.0	140	183
714312165.0	140	83
714313221.0	140	275
714313759.0	140	276
714314102.0	140	164
714314120.0	140	214
714314691.0	137	214
714315258.0	140	97
714316151.0	140	168
714316556.0	140	154
714316734.0	140	268
714317510.0	140	132
714318434.0	140	114
714320859.0	140	181
714321041.0	140	141
714323378.0	140	277
714347517.0	140	198
714348658.0	137	174
714358187.0	141	1
714363406.0	140	208
714363904.0	140	278
714367051.0	140	279
714376873.0	140	280
714378398.0	142	281
714378512.0	142	147
714382832.0	140	281
714385997.0	142	180
714400456.0	137	160
714404805.0	143	24
714449328.0	137	272
714461220.0	137	273
714469451.0	140	125
714479713.0	144	284
714479836.0	144	73
714479878.0	144	149
714479978.0	144	154
714480445.0	144	122
714480459.0	144	136
714480797.0	144	214
714481022.0	144	274
714481092.0	144	285
714481625.0	144	66
714481825.0	144	181
714482082.0	144	233
714483172.0	144	142
714484438.0	144	168
714485545.0	144	83
714485567.0	144	110
714486579.0	137	80
714486811.0	144	273
714487251.0	144	286
714487915.0	144	132
714488509.0	144	287
714489593.0	144	90
714490921.0	144	166
714492187.0	145	1
714492962.0	144	35
714492985.0	144	131
714495700.0	139	10
714495705.0	138	10
714497005.0	144	65
714528509.0	144	281
714532613.0	144	170
714538099.0	144	288
714541162.0	140	282
714554724.0	144	266
714554892.0	144	144
714565156.0	144	133
714574003.0	144	171
714575553.0	140	283
714576244.0	144	211
714579693.0	146	277
714583447.0	146	290
714583853.0	146	255
714609838.0	146	110
714624080.0	147	292
714624262.0	147	161
714624468.0	147	293
714625180.0	144	289
714625243.0	147	294
714625405.0	147	281
714625500.0	147	271
714626407.0	147	295
714626584.0	147	53
714627342.0	147	151
714627767.0	147	296
714628574.0	147	83
714634784.0	147	29
714638722.0	147	114
714638917.0	147	136
714652082.0	147	297
714652750.0	147	132
714654297.0	147	100
714654756.0	146	108
714658586.0	147	298
714666376.0	148	1
714666523.0	149	1
714668055.0	149	9
714668058.0	148	9
714668075.0	145	9
714668082.0	143	9
714668084.0	141	9
714668124.0	148	10
714668141.0	145	10
714668149.0	143	10
714668151.0	141	10
714716318.0	147	68
714734893.0	146	291
714741859.0	150	261
714742046.0	150	83
714742610.0	150	132
714742988.0	150	53
714745527.0	150	144
714747431.0	150	299
714748321.0	150	89
714749349.0	150	277
714749392.0	150	112
714751430.0	150	300
714752213.0	150	91
714779934.0	150	97
714782499.0	150	287
714784561.0	150	281
714787246.0	150	301
714795044.0	150	208
714806551.0	150	136
714821034.0	149	7
714874495.0	150	293
714911852.0	151	302
714912228.0	151	146
714912655.0	151	284
714912880.0	150	133
714915062.0	151	303
714918764.0	151	304
714920038.0	151	305
714921469.0	147	276
714921795.0	150	276
714921899.0	151	306
714924918.0	151	91
714956148.0	151	307
714971154.0	152	308
714971996.0	152	56
714972177.0	152	309
714973004.0	152	83
714973545.0	152	236
714976546.0	152	148
714977758.0	152	138
715062897.0	150	114
715132344.0	153	1
715181707.0	153	9
715181865.0	153	10
715187300.0	154	149
715188413.0	154	200
715189197.0	154	300
715190087.0	154	292
715190302.0	154	83
715191103.0	154	181
715243517.0	140	178
715830635.0	155	1
715830709.0	155	310
715831195.0	155	311
715831512.0	155	312
715831720.0	155	313
715831822.0	155	314
715831867.0	155	315
715837056.0	155	316
715837623.0	155	317
715838500.0	155	318
715838705.0	155	319
715839864.0	155	320
715840040.0	155	321
715840055.0	156	360
715841292.0	156	361
715843352.0	156	362
715843865.0	156	363
715844793.0	155	322
715845447.0	155	323
715846430.0	155	324
715847175.0	155	325
715848296.0	157	369
715848457.0	157	150
715849000.0	157	370
715849678.0	155	326
715849870.0	157	181
715851247.0	155	327
715851464.0	157	79
715851949.0	157	307
715853025.0	155	328
715853220.0	155	329
715853759.0	155	330
715854247.0	157	371
715854278.0	157	372
715854736.0	155	331
715857018.0	157	197
715857635.0	155	332
715857882.0	156	364
715859392.0	156	365
715860122.0	156	366
715860465.0	155	333
715860727.0	155	334
715864138.0	158	240
715864320.0	158	134
715864458.0	158	72
715864582.0	158	198
715865052.0	158	375
715865250.0	158	181
715865337.0	158	274
715865415.0	158	201
715865597.0	159	384
715865941.0	158	179
715866071.0	155	335
715866246.0	158	376
715866434.0	158	162
715866463.0	158	159
715866741.0	158	166
715867136.0	158	377
715867794.0	158	221
715868131.0	158	210
715868268.0	158	158
715868440.0	158	144
715868738.0	158	378
715869692.0	159	385
715870098.0	156	367
715870947.0	158	151
715870959.0	158	379
715871381.0	155	336
715871686.0	158	281
715872671.0	158	380
715873044.0	158	83
715873101.0	158	75
715873644.0	160	337
715873656.0	160	445
715873690.0	160	446
715873916.0	155	337
715873982.0	158	309
715874000.0	160	447
715874522.0	158	98
715875318.0	158	79
715876162.0	160	448
715876208.0	160	449
715877503.0	160	450
715878245.0	158	82
715878501.0	160	451
715878819.0	160	452
715881266.0	160	453
715883849.0	159	386
715894288.0	156	368
715905836.0	158	266
715908994.0	160	454
715910821.0	160	455
715911908.0	159	387
715912480.0	158	381
715913037.0	158	78
715915543.0	157	58
715916630.0	161	464
715917187.0	161	465
715917844.0	161	466
715917996.0	157	373
715918265.0	162	1
715918337.0	162	470
715918471.0	162	471
715918682.0	155	338
715918766.0	162	472
715918861.0	155	339
715918930.0	162	473
715918989.0	162	474
715919283.0	162	448
715919510.0	158	96
715920327.0	163	1
715920476.0	163	471
715920503.0	163	489
715920735.0	163	476
715920748.0	163	490
715921010.0	162	475
715921369.0	163	491
715921391.0	162	476
715921608.0	162	466
715921644.0	161	467
715921807.0	161	468
715923183.0	163	492
715923258.0	163	493
715923446.0	161	469
715923581.0	163	494
715923712.0	163	495
715923846.0	163	496
715924420.0	163	497
715924696.0	163	498
715924860.0	163	499
715925744.0	163	500
715926261.0	163	501
715926370.0	163	502
715928143.0	163	503
715928294.0	163	504
715928630.0	163	505
715930455.0	162	477
715931663.0	163	335
715932477.0	163	506
715933505.0	163	507
715936238.0	164	527
715937516.0	164	528
715937682.0	164	529
715937797.0	163	508
715938162.0	162	478
715938476.0	155	340
715939077.0	163	509
715939217.0	163	510
715940472.0	164	323
715940503.0	163	323
715940520.0	160	323
715941441.0	164	530
715943261.0	164	531
715943387.0	162	479
715943701.0	164	312
715944430.0	155	341
715945874.0	164	532
715946203.0	158	136
715946902.0	162	342
715946912.0	155	342
715947331.0	164	533
715948264.0	164	502
715948495.0	164	534
715950408.0	164	535
715952026.0	164	536
715952164.0	164	537
715952351.0	162	480
715952500.0	164	538
715952691.0	164	539
715953382.0	155	343
715953452.0	164	511
715953779.0	163	511
715954382.0	164	344
715954391.0	155	344
715954725.0	164	540
715955416.0	163	512
715955898.0	164	513
715955931.0	164	541
715956377.0	163	513
715956808.0	155	345
715956938.0	164	542
715957169.0	164	543
715957298.0	160	456
715957624.0	164	544
715957958.0	164	545
715958045.0	164	483
715958402.0	164	546
715959650.0	155	346
715959939.0	164	337
715960887.0	164	422
715960929.0	164	547
715962498.0	164	548
715963420.0	155	347
715963776.0	164	499
715965508.0	164	549
715965764.0	164	550
715967621.0	163	514
715971552.0	162	481
715973525.0	163	515
715989243.0	164	551
715989992.0	164	552
715990553.0	162	482
715993519.0	164	553
715994452.0	164	328
715994555.0	160	457
715994756.0	165	1
715994854.0	164	554
715998046.0	164	555
715998225.0	164	556
716000425.0	164	557
716002188.0	162	348
716002234.0	155	348
716003216.0	166	386
716006515.0	164	558
716008040.0	160	458
716008861.0	158	188
716013686.0	164	332
716015306.0	163	349
716016561.0	155	349
716018854.0	164	559
716020496.0	167	676
716020822.0	167	677
716021796.0	167	678
716021810.0	167	679
716021972.0	164	560
716022398.0	168	683
716023666.0	168	497
716024835.0	163	516
716025130.0	164	561
716026285.0	164	562
716026670.0	168	684
716026953.0	168	543
716027741.0	169	697
716027750.0	169	497
716028020.0	170	315
716028234.0	162	340
716028599.0	170	340
716028890.0	167	680
716029126.0	169	312
716029507.0	168	450
716029896.0	169	450
716030642.0	168	685
716030905.0	169	698
716031573.0	170	509
716031764.0	170	478
716032159.0	164	563
716032288.0	169	699
716032616.0	169	700
716034023.0	169	364
716034352.0	168	472
716034654.0	168	335
716035316.0	170	715
716035802.0	169	686
716037828.0	168	313
716038348.0	168	686
716041730.0	170	476
716041985.0	169	701
716044118.0	171	719
716044192.0	171	109
716044661.0	168	687
716044785.0	171	149
716045221.0	164	361
716046578.0	169	702
716046605.0	168	688
716046882.0	169	703
716047317.0	172	721
716047497.0	172	722
716048131.0	172	688
716048186.0	169	704
716048392.0	159	388
716048410.0	155	350
716048519.0	165	574
716049171.0	171	91
716049401.0	164	354
716049695.0	171	182
716049731.0	167	681
716050007.0	159	389
716050292.0	168	689
716050656.0	170	337
716050782.0	169	337
716050822.0	170	716
716051245.0	160	388
716051840.0	163	488
716052763.0	169	705
716053207.0	159	390
716055158.0	157	374
716056018.0	158	190
716056706.0	155	351
716057209.0	159	391
716057977.0	169	706
716058625.0	163	517
716059712.0	172	723
716063113.0	170	717
716065233.0	159	392
716069147.0	159	393
716069231.0	172	724
716070074.0	169	707
716071002.0	164	564
716071866.0	168	690
716072340.0	164	565
716074749.0	172	725
716074973.0	170	718
716075490.0	172	726
716075621.0	172	602
716075839.0	170	403
716077607.0	159	394
716077885.0	159	395
716078988.0	155	352
716079601.0	159	355
716079686.0	172	727
716080109.0	159	396
716080554.0	159	397
716080901.0	172	728
716081218.0	159	398
716081324.0	159	399
716081345.0	172	399
716081534.0	169	708
716081697.0	172	729
716081925.0	172	730
716082258.0	168	357
716082305.0	172	731
716082981.0	159	400
716083507.0	164	484
716083600.0	172	402
716083744.0	169	484
716083779.0	159	401
716084027.0	169	508
716084067.0	172	732
716084388.0	159	402
716084445.0	169	691
716084511.0	168	691
716084528.0	172	691
716085074.0	172	459
716085458.0	172	642
716086807.0	171	720
716086949.0	159	403
716087040.0	162	483
716087484.0	172	733
716087558.0	163	518
716088105.0	159	404
716088481.0	169	406
716088610.0	172	406
716088985.0	173	1
716089965.0	159	405
716090122.0	160	459
716091277.0	172	734
716091674.0	168	353
716091740.0	155	353
716091886.0	167	682
716092111.0	155	354
716092845.0	159	406
716092860.0	163	354
716094199.0	159	407
716094287.0	164	566
716097295.0	164	567
716098080.0	159	408
716098682.0	168	692
716098764.0	172	735
716098921.0	159	409
716098942.0	159	40
716099079.0	174	804
716099618.0	163	519
716099664.0	174	484
716099879.0	162	484
716099924.0	159	410
716100238.0	174	399
716100328.0	174	318
