48286,13903
63305,13903
36754,13903
49613,13903
22982,13903
15775,13903
13690,13903
14863,13903
12874,13903
681,13903
1105,13903
87916,13903
20621,13903
9285,13903
60278,13903
72109,13903
22908,13903
23558,13903
35059,13903
21844,13903
15616,13903
105451,13903
37916,13903
56349,13903
31081,13903
30076,13903
54964,13903
19492,13903
13968,13903
24558,13903
33090,13903
29238,13903
25490,13903
5656,13903
9578,13903
6517,13903
51036,13903
74756,13903
33336,13903
15950,13903
69384,13903
70599,13903
68830,13903
12271,13903
32985,13903
3985,13903
34677,13903
18079,13903
94908,13903
43829,13903
37087,13903
43442,13903
29461,13903
6467,13903
35415,13903
93067,13903
17376,13903
24491,13903
30984,13903
89763,13903
38258,13903
29069,13903
40211,13903
33270,13903
14311,13903
10435,13903
74964,13903
68341,13903
28294,13903
23782,13903
2598,13903
21110,13903
1308,13903
36987,13903
32216,13903
41326,13903
89447,13903
22119,13903
14509,13903
24515,13903
33347,13903
7537,13903
32897,13903
1364,13903
71716,13903
37335,13903
23196,13903
7094,13903
91996,13903
106034,13903
42702,13903
18899,13903
6557,13903
9561,13903
40272,13903
20727,13903
7267,13903
38915,13903
34793,13903
3585,13903
15986,13903
37353,13903
99652,13903
42840,13903
13616,13903
60649,13903
42296,13903
79340,13903
42692,13903
7249,13903
59845,13903
59468,13903
6362,13903
5886,13903
72567,13903
125,13903
842,13903
1856,13903
75799,13903
723,13903
102532,13903
14831,13903
62560,13903
22544,13903
79348,13903
86578,13903
82812,13903
21416,13903
24586,2138
59102,2138
8898,2138
1723,2138
43418,2138
43460,2138
199,2138
21232,2138
40478,2138
7444,2138
40123,2138
40473,2138
5365,2138
10907,2138
14391,2138
18997,2138
31198,2138
14399,2138
65087,2138
45109,2138
25520,2138
62780,2138
42435,2138
36152,2138
79813,2138
47894,2138
12070,2138
15775,2138
8948,2138
32102,2138
70800,2138
31768,2138
80986,2138
23242,2138
20621,2138
37119,2138
49487,2138
25965,2138
35059,2138
31415,2138
105451,2138
37916,2138
56349,2138
96326,2138
9578,2138
10196,2138
59742,2138
49738,2138
40606,2138
50651,2138
43442,2138
29461,2138
100053,2138
13034,2138
27212,2138
66919,2138
53203,2138
33270,2138
43475,2138
7227,2138
41326,2138
71938,2138
71716,2138
37335,2138
48325,2138
4262,2138
18045,2138
7249,2138
1856,2138
91534,2138
3046,2138
32392,27210
13903,27210
67799,27210
8898,27210
21232,27210
7851,27210
9402,27210
50527,27210
69308,27210
90500,27210
15580,27210
20866,27210
109991,27210
45149,27210
11462,27210
87916,27210
15735,27210
56349,27210
80654,27210
70821,27210
49738,27210
29424,27210
14013,27210
33270,27210
26002,27210
60408,27210
363,27210
13611,27210
3046,27210
43460,20076
23060,20076
12565,20076
31698,20076
16881,20076
16280,20076
4085,20076
2648,20076
1923,20076
57087,20076
10551,20076
15800,20076
24583,20076
39511,20076
16092,20076
46513,20076
6776,20076
718,20076
422,20076
97532,20076
10625,20076
44236,20076
41116,20076
5428,20076
26744,20076
16815,20076
4962,20076
18902,20076
15134,20076
39502,20076
7203,20076
15836,20076
15112,20076
114789,20076
41069,20076
9578,20076
88095,20076
96657,20076
42903,20076
324,20076
45389,20076
108728,20076
19502,20076
10125,20076
60321,20076
24265,20076
49121,20076
37574,20076
19086,20076
77430,20076
99,20076
15833,20076
7249,20076
70685,20076
64186,20076
18217,20076
22507,20076
14111,20076
72347,20076
38987,20076
39136,20076
57528,20076
110847,20076
101304,20076
90216,10303
8898,10303
49567,10303
33247,10303
16125,10303
15958,10303
45454,10303
105072,10303
6595,10303
38872,10303
15580,10303
79813,10303
25084,10303
15150,10303
20853,10303
15775,10303
1105,10303
6511,10303
37119,10303
19598,10303
35059,10303
36610,10303
11835,10303
24875,10303
9578,10303
42116,10303
49738,10303
72891,10303
35466,10303
1268,10303
26223,10303
42282,10303
30364,10303
27960,10303
4100,10303
34077,10303
35195,10303
78218,10303
17928,10303
46589,10303
7295,10303
71716,10303
37335,10303
17363,10303
74316,10303
15986,10303
4713,10303
17199,10303
55130,10303
3500,10303
17302,10303
69900,10303
22524,10303
83534,10303
14309,10303
32306,10303
31735,10303
18225,10303
2759,10303
2138,4509
46476,4509
40478,4509
41558,4509
5317,4509
93,4509
70427,4509
2066,4509
47257,4509
49738,4509
70599,4509
1708,4509
6600,4509
18190,4509
71716,4509
2616,4509
59845,4509
18101,4509
3209,56679
91996,56679
9144,56679
10301,56679
46476,105628
2007,105628
93,105628
23196,105628
71329,105628
41683,105628
13903,663
21701,663
90216,663
67799,663
34929,663
43460,663
21959,663
52778,663
40478,663
41558,663
12714,663
9402,663
18339,663
8225,663
4685,663
7522,663
7719,663
61188,663
24452,663
33557,663
8949,663
6422,663
28665,663
47894,663
2045,663
24036,663
20853,663
15775,663
18710,663
67380,663
18951,663
14415,663
63106,663
22908,663
31357,663
10493,663
51782,663
2585,663
2676,663
20686,663
15826,663
114789,663
80654,663
1162,663
29238,663
9578,663
26132,663
49738,663
3985,663
23537,663
30525,663
50651,663
2796,663
25448,663
4100,663
37566,663
24491,663
61706,663
60674,663
66919,663
53203,663
33270,663
14311,663
20230,663
2598,663
35796,663
6494,663
20761,663
8411,663
10739,663
37335,663
25791,663
9561,663
6096,663
77981,663
105997,663
690,663
28316,663
9930,663
59468,663
31652,663
76763,663
40735,663
25342,663
723,663
5154,663
24808,663
17102,663
69900,663
25899,663
22524,663
24789,663
20883,663
106136,663
21959,24586
12714,24586
41978,24586
31241,24586
7851,24586
12327,24586
21665,24586
5365,24586
8225,24586
6397,24586
40801,24586
42435,24586
59210,24586
3209,24586
15775,24586
14863,24586
3064,24586
70427,24586
15777,24586
20655,24586
2585,24586
33090,24586
9578,24586
9526,24586
21299,24586
6467,24586
34137,24586
39626,24586
18595,24586
1308,24586
60408,24586
10739,24586
23196,24586
1856,24586
91534,24586
106357,24586
90216,21701
67799,21701
5365,21701
65175,21701
33670,21701
14399,21701
18710,21701
1105,21701
22107,21701
80654,21701
24875,21701
31076,21701
39859,21701
31777,21701
55001,21701
28131,21701
23196,21701
37574,21701
50326,21701
77981,21701
2018,21701
44834,21701
20086,21701
2007,27325
5365,27325
31198,27325
110624,27325
1470,27325
11717,27325
11835,27325
40121,27325
19492,27325
7895,27325
25615,27325
7517,27325
45598,27325
1659,27325
5545,27325
52138,27325
53435,27325
17623,27325
46898,27325
8899,27325
58039,27325
22755,27325
25791,27325
50326,27325
2018,27325
47830,27325
3496,27325
41469,27325
20540,27325
4013,27325
38974,27325
88390,27325
17345,27325
12039,27325
19630,27325
69900,27325
31130,27325
22524,27325
51003,27325
5261,27325
22746,27325
48319,27325
76214,27325
10303,90216
663,90216
21701,90216
67799,90216
74334,90216
10839,90216
8898,90216
21959,90216
12714,90216
16125,90216
2007,90216
7756,90216
56419,90216
5365,90216
4685,90216
7522,90216
15361,90216
93,90216
28665,90216
15775,90216
18710,90216
14415,90216
6511,90216
14039,90216
63106,90216
31357,90216
25965,90216
51782,90216
2585,90216
78543,90216
11717,90216
114789,90216
80654,90216
19595,90216
24875,90216
9578,90216
74756,90216
15950,90216
15291,90216
26223,90216
30364,90216
61706,90216
29435,90216
9775,90216
33270,90216
10795,90216
10435,90216
4366,90216
6044,90216
50134,90216
50110,90216
14509,90216
20761,90216
17363,90216
9561,90216
105997,90216
10473,90216
3507,90216
5154,90216
1828,90216
12388,90216
18165,90216
106136,90216
5114,50150
32392,67799
2138,67799
27210,67799
10303,67799
24586,67799
21701,67799
90216,67799
8898,67799
1723,67799
34929,67799
43460,67799
21959,67799
199,67799
633,67799
36621,67799
5670,67799
12714,67799
31241,67799
16125,67799
7851,67799
74522,67799
40123,67799
9402,67799
35580,67799
51774,67799
10907,67799
8225,67799
40003,67799
15958,67799
6330,67799
93700,67799
44381,67799
7719,67799
14399,67799
34993,67799
16335,67799
45109,67799
111180,67799
61188,67799
93,67799
24452,67799
42435,67799
33557,67799
8949,67799
47606,67799
59210,67799
21099,67799
15957,67799
29174,67799
79813,67799
47894,67799
25084,67799
20853,67799
12070,67799
15775,67799
43304,67799
86806,67799
13690,67799
32102,67799
14863,67799
1105,67799
18951,67799
2317,67799
23242,67799
20655,67799
31357,67799
51782,67799
76989,67799
31415,67799
53857,67799
105451,67799
20686,67799
56287,67799
80654,67799
31512,67799
18755,67799
12901,67799
33090,67799
31137,67799
9578,67799
38695,67799
96657,67799
10196,67799
3200,67799
46905,67799
7014,67799
7517,67799
8568,67799
32985,67799
1819,67799
1708,67799
38338,67799
31568,67799
10444,67799
100595,67799
33078,67799
44785,67799
29461,67799
50225,67799
24756,67799
13667,67799
29435,67799
29069,67799
66919,67799
40211,67799
31076,67799
46153,67799
47847,67799
14311,67799
5120,67799
2598,67799
23474,67799
19107,67799
33980,67799
32216,67799
38566,67799
33462,67799
41326,67799
12400,67799
89447,67799
14509,67799
20761,67799
965,67799
1364,67799
42261,67799
27827,67799
71716,67799
37335,67799
4679,67799
69482,67799
36971,67799
641,67799
23196,67799
91996,67799
107309,67799
38915,67799
38828,67799
15986,67799
38947,67799
28650,67799
47830,67799
68247,67799
63327,67799
70939,67799
7981,67799
33966,67799
87779,67799
91534,67799
81411,67799
10279,67799
67737,67799
6365,67799
30088,67799
26030,67799
18225,67799
71588,12296
43418,12296
7719,12296
12250,12296
41326,12296
1364,12296
33208,12296
37958,12296
70345,74334
49727,74334
914,74334
77651,74334
26111,74334
90216,10839
71588,10839
8898,10839
21959,10839
40478,10839
2007,10839
53172,10839
24452,10839
59210,10839
8948,10839
109992,10839
14415,10839
23242,10839
51782,10839
2585,10839
78543,10839
11835,10839
24875,10839
46905,10839
49727,10839
28481,10839
55720,10839
30364,10839
9367,10839
33078,10839
16642,10839
60483,10839
17494,10839
6044,10839
101265,10839
28828,10839
23196,10839
9561,10839
50326,10839
105997,10839
53365,10839
86957,10839
842,10839
75799,10839
17345,10839
27104,10839
27910,10839
24542,10839
901,10839
1828,10839
106136,10839
4509,71588
27325,71588
12296,71588
10839,71588
8898,71588
43460,71588
46476,71588
93,71588
16329,71588
31768,71588
108493,71588
25791,71588
2018,71588
7444,69405
31599,69405
72419,69405
37523,69405
40370,69405
30065,69405
85983,69405
13903,59102
2138,59102
8898,59102
47975,59102
41310,59102
99776,59102
20455,59102
46476,59102
7444,59102
41978,59102
40834,59102
2007,59102
35580,59102
5365,59102
40003,59102
18997,59102
25520,59102
1452,59102
93,59102
20621,59102
11608,59102
105451,59102
19595,59102
38695,59102
60233,59102
70599,59102
16246,59102
108493,59102
28723,59102
44336,59102
23902,59102
41894,59102
41273,59102
12832,80462
17928,37620
65069,23300
36791,23300
1751,23300
10551,23300
5102,23300
81573,23300
10772,23300
21351,23300
35306,23300
44381,23300
52219,23300
7719,23300
58327,23300
105072,23300
87622,23300
44676,23300
28197,23300
98974,23300
99832,23300
34134,23300
37634,23300
21099,23300
29174,23300
4424,23300
31849,23300
71813,23300
51181,23300
54511,23300
7335,23300
57868,23300
82701,23300
97758,23300
38881,23300
28609,23300
40283,23300
6913,23300
50729,23300
16815,23300
57255,23300
21942,23300
36599,23300
2066,23300
62498,23300
14627,23300
31569,23300
96510,23300
22916,23300
15134,23300
31428,23300
81072,23300
2676,23300
19303,23300
20686,23300
16212,23300
84839,23300
18181,23300
114789,23300
22925,23300
43338,23300
98206,23300
7895,23300
70821,23300
29254,23300
87085,23300
39710,23300
68830,23300
18066,23300
72891,23300
68149,23300
51431,23300
49793,23300
43274,23300
17817,23300
5306,23300
40962,23300
23622,23300
77535,23300
58565,23300
60125,23300
27209,23300
66099,23300
16642,23300
109013,23300
50882,23300
60483,23300
17148,23300
17376,23300
60674,23300
42103,23300
50876,23300
28341,23300
1450,23300
54766,23300
41837,23300
22862,23300
105010,23300
10125,23300
55787,23300
5171,23300
315,23300
906,23300
46153,23300
16752,23300
23782,23300
34048,23300
42872,23300
42836,23300
101265,23300
3463,23300
4017,23300
31384,23300
2887,23300
39735,23300
30716,23300
38803,23300
44485,23300
9145,23300
10777,23300
10548,23300
94,23300
3177,23300
10055,23300
5458,23300
77086,23300
72577,23300
64437,23300
1342,23300
24515,23300
69822,23300
1430,23300
74942,23300
29715,23300
35395,23300
47778,23300
42483,23300
74877,23300
18190,23300
52763,23300
74324,23300
25977,23300
20798,23300
4649,23300
25014,23300
84250,23300
23730,23300
29533,23300
2955,23300
5409,23300
40442,23300
641,23300
18696,23300
95336,23300
46616,23300
9561,23300
21986,23300
5226,23300
40370,23300
8836,23300
19516,23300
50634,23300
93375,23300
11334,23300
55860,23300
41899,23300
12177,23300
11289,23300
38874,23300
51215,23300
6197,23300
1558,23300
99652,23300
42296,23300
87166,23300
42692,23300
2762,23300
84017,23300
30430,23300
39770,23300
10669,23300
81969,23300
85291,23300
40194,23300
41469,23300
29614,23300
20954,23300
56734,23300
15280,23300
104439,23300
25370,23300
69697,23300
44469,23300
8210,23300
94659,23300
18263,23300
7981,23300
33447,23300
68915,23300
48127,23300
12100,23300
2428,23300
4413,23300
74721,23300
39679,23300
41873,23300
89777,23300
1263,23300
13702,23300
29887,23300
4709,23300
43625,23300
31257,23300
60574,23300
11692,23300
24851,23300
21544,23300
4559,23300
30971,23300
41550,23300
38442,23300
23921,23300
83774,23300
114091,23300
40176,23300
23432,23300
47734,23300
25405,23300
5416,23300
32984,23300
14831,23300
85964,23300
74370,23300
20080,23300
13412,23300
30796,23300
25415,23300
34756,23300
3531,23300
32167,23300
21252,23300
51962,23300
100380,23300
15051,23300
4647,23300
95820,23300
25499,23300
3482,23300
12941,23300
60754,23300
3839,23300
121,23300
15604,23300
36191,23300
36139,23300
82812,23300
58426,23300
21404,23300
40822,23300
37259,23300
96673,23300
25981,23300
25265,23300
22746,23300
11759,23300
13400,23300
51351,23300
9127,23300
11924,42472
47035,42472
53424,42472
32392,8898
2138,8898
27210,8898
10303,8898
24586,8898
21701,8898
27325,8898
90216,8898
67799,8898
74334,8898
10839,8898
71588,8898
59102,8898
1723,8898
41310,8898
99776,8898
29494,8898
9209,8898
43460,8898
21959,8898
46476,8898
199,8898
52778,8898
23060,8898
40478,8898
41558,8898
12714,8898
7444,8898
52972,8898
41978,8898
31241,8898
33247,8898
41909,8898
16125,8898
2007,8898
49822,8898
7851,8898
74522,8898
9402,8898
35580,8898
5365,8898
10907,8898
8225,8898
34116,8898
67097,8898
34852,8898
14391,8898
25650,8898
15958,8898
86974,8898
11760,8898
50527,8898
39520,8898
44381,8898
65175,8898
7719,8898
58327,8898
6453,8898
6776,8898
31198,8898
14399,8898
34993,8898
40801,8898
45109,8898
25520,8898
55137,8898
71099,8898
24452,8898
42435,8898
44676,8898
33557,8898
38158,8898
36408,8898
4348,8898
45506,8898
23914,8898
337,8898
16329,8898
59210,8898
55726,8898
62275,8898
44236,8898
79813,8898
3740,8898
2045,8898
25084,8898
13100,8898
3209,8898
51390,8898
36754,8898
20853,8898
29690,8898
22982,8898
15775,8898
18710,8898
72452,8898
20681,8898
8418,8898
13690,8898
41220,8898
67380,8898
1105,8898
70427,8898
22283,8898
22406,8898
87916,8898
20621,8898
37119,8898
63106,8898
15685,8898
1100,8898
36610,8898
105451,8898
11717,8898
11835,8898
50620,8898
40121,8898
20686,8898
31081,8898
96326,8898
19492,8898
80654,8898
31512,8898
5114,8898
26430,8898
24558,8898
69110,8898
36021,8898
29238,8898
57570,8898
44933,8898
9578,8898
6517,8898
60233,8898
48612,8898
18292,8898
3200,8898
26132,8898
18821,8898
74756,8898
8953,8898
15950,8898
87085,8898
79744,8898
7517,8898
80868,8898
12271,8898
32985,8898
6600,8898
9974,8898
23537,8898
42282,8898
47639,8898
4278,8898
100595,8898
29461,8898
25797,8898
10816,8898
70920,8898
41386,8898
39787,8898
38258,8898
39217,8898
14013,8898
19025,8898
5171,8898
32907,8898
46153,8898
33270,8898
18595,8898
48817,8898
14311,8898
10435,8898
38017,8898
74964,8898
8082,8898
36987,8898
26491,8898
66538,8898
89447,8898
22124,8898
20038,8898
74877,8898
4120,8898
71311,8898
8411,8898
55526,8898
42261,8898
71716,8898
108738,8898
37335,8898
54664,8898
9306,8898
36971,8898
641,8898
23196,8898
78202,8898
18899,8898
82349,8898
28723,8898
14123,8898
15986,8898
39172,8898
27158,8898
37353,8898
42840,8898
79340,8898
32943,8898
59468,8898
17199,8898
63327,8898
31420,8898
25645,8898
27235,8898
95524,8898
33819,8898
25353,8898
27828,8898
28583,8898
9615,8898
35043,8898
18101,8898
34385,8898
49083,8898
40292,8898
81411,8898
17331,8898
592,8898
14487,8898
42293,8898
83774,8898
52013,8898
4388,8898
4602,8898
19835,8898
46567,8898
18769,8898
62560,8898
104276,8898
30635,8898
94463,8898
50606,8898
11231,8898
19113,8898
38564,8898
24687,8898
18579,8898
5948,39213
37916,39213
64142,39213
1308,39213
40290,39213
2138,1723
10907,1723
42435,1723
86636,1723
15775,1723
8948,1723
25965,1723
10196,1723
58804,1723
47847,1723
33270,1723
26039,1723
62560,1723
11231,1723
67799,34929
49567,34929
12714,34929
51774,34929
6397,34929
50062,34929
34993,34929
36408,34929
2042,34929
68760,34929
59210,34929
20853,34929
32102,34929
1105,34929
6921,34929
63106,34929
7014,34929
32985,34929
13418,34929
13667,34929
40211,34929
1345,34929
33270,34929
2598,34929
15791,34929
37335,34929
23730,34929
23196,34929
7267,34929
5870,34929
47728,34929
17199,34929
20540,34929
26039,34929
1076,34929
1381,34929
69900,34929
6569,34929
59102,47975
16125,47975
42088,47975
58512,47975
4366,47975
4602,57034
40478,43573
43253,43573
40210,43573
43741,43573
70599,43573
46867,43573
41495,43573
49967,43573
37249,43573
2616,43573
37574,43573
13118,43573
44336,43573
55137,34454
29174,34454
27605,34454
45279,34454
28294,34454
4233,34454
10055,34454
30430,34454
105628,41310
663,41310
67799,41310
12296,41310
59102,41310
8898,41310
99776,41310
43418,41310
43460,41310
46476,41310
12565,41310
40478,41310
41558,41310
12714,41310
33247,41310
41909,41310
49822,41310
42088,41310
40197,41310
10907,41310
34116,41310
15958,41310
86974,41310
11760,41310
69308,41310
53172,41310
35890,41310
15361,41310
65087,41310
63184,41310
61315,41310
55226,41310
93,41310
24452,41310
42435,41310
337,41310
59210,41310
43253,41310
45424,41310
15200,41310
3740,41310
2045,41310
42963,41310
15775,41310
39198,41310
12095,41310
70427,41310
47492,41310
40210,41310
40723,41310
12330,41310
87916,41310
47452,41310
20621,41310
9285,41310
21435,41310
2066,41310
11608,41310
43960,41310
105451,41310
11835,41310
47257,41310
96326,41310
22107,41310
33987,41310
57570,41310
38695,41310
41672,41310
18821,41310
70599,41310
56423,41310
12326,41310
57999,41310
1708,41310
43829,41310
3768,41310
83639,41310
11501,41310
66050,41310
4278,41310
52766,41310
40195,41310
70920,41310
88037,41310
41386,41310
108493,41310
33592,41310
39177,41310
43675,41310
41495,41310
44219,41310
33270,41310
48817,41310
38540,41310
48681,41310
54199,41310
14319,41310
34871,41310
1364,41310
88861,41310
37335,41310
4679,41310
37352,41310
37249,41310
641,41310
23196,41310
2616,41310
26065,41310
18899,41310
16766,41310
87868,41310
40370,41310
57153,41310
107012,41310
13118,41310
15937,41310
626,41310
39642,41310
40855,41310
44336,41310
6566,41310
15833,41310
22655,41310
41469,41310
31420,41310
81354,41310
86957,41310
53213,41310
46341,41310
22150,41310
22649,41310
44980,41310
6785,41310
46803,41310
75799,41310
54248,41310
58381,41310
18101,41310
34385,41310
37958,41310
40168,41310
47313,41310
11227,41310
10279,41310
2538,41310
26473,41310
967,41310
19174,41310
10097,41310
47035,41310
40822,41310
12561,41310
116307,41310
59102,99776
8898,99776
20455,99776
43418,99776
43460,99776
40834,99776
67462,99776
105451,99776
43829,99776
7249,99776
8898,20455
99776,20455
43460,20455
40478,20455
40834,20455
8434,20455
5365,20455
93,20455
38158,20455
16329,20455
2045,20455
51181,20455
15775,20455
11608,20455
44910,20455
105451,20455
18417,20455
43110,20455
5526,20455
44219,20455
88861,20455
19558,20455
40855,20455
22188,20455
2057,20455
75799,20455
44380,20455
39644,20455
8211,28002
23363,19314
10551,19314
24583,19314
16839,19314
5458,19314
6637,19314
15281,19314
82145,19314
6723,19314
28655,19314
57528,19314
20675,55107
504,55107
1003,55107
29494,29494
21959,29494
40478,29494
2007,29494
45060,29494
58449,29494
32102,29494
37637,29494
29263,29494
78543,29494
4297,29494
24875,29494
52063,29494
60233,29494
68632,29494
38294,29494
49727,29494
29223,29494
5306,29494
72419,29494
39217,29494
31777,29494
33270,29494
31413,29494
68358,29494
45059,29494
112333,29494
38915,29494
38800,29494
6334,29494
39717,29494
12296,43418
99776,43418
46476,43418
40478,43418
40834,43418
2007,43418
105451,43418
12326,43418
1708,43418
40195,43418
41386,43418
22524,43418
27910,43418
6422,9209
59210,9209
14039,9209
6044,9209
22188,9209
13903,43460
20076,43460
663,43460
74334,43460
99776,43460
21959,43460
40478,43460
41978,43460
40834,43460
16125,43460
2007,43460
49822,43460
12327,43460
40123,43460
3814,43460
8225,43460
14391,43460
6330,43460
69308,43460
39520,43460
7719,43460
15361,43460
12293,43460
40200,43460
59210,43460
29174,43460
50513,43460
48286,43460
20853,43460
97441,43460
15775,43460
14863,43460
71541,43460
35440,43460
22916,43460
94241,43460
81072,43460
105451,43460
11835,43460
20686,43460
102533,43460
47257,43460
5114,43460
4392,43460
69110,43460
24875,43460
9578,43460
38695,43460
18292,43460
3200,43460
69670,43460
42116,43460
77406,43460
63781,43460
49727,43460
75311,43460
100595,43460
9367,43460
44794,43460
6744,43460
19025,43460
33270,43460
14311,43460
44119,43460
38017,43460
60321,43460
26491,43460
77086,43460
41326,43460
89447,43460
36801,43460
7537,43460
1364,43460
71716,43460
641,43460
23196,43460
25791,43460
3585,43460
80352,43460
44336,43460
34051,43460
41469,43460
20187,43460
55364,43460
47313,43460
69900,43460
22544,43460
79348,43460
87412,43460
32074,43460
70696,43460
20883,43460
10003,43460
21701,92988
49567,92988
40478,92988
2648,92988
12714,92988
7851,92988
88485,92988
4685,92988
12614,92988
25734,92988
18710,92988
14863,92988
38173,92988
50620,92988
1922,92988
96326,92988
22107,92988
8953,92988
8780,92988
61706,92988
31076,92988
26409,92988
33177,92988
26149,92988
