item_id	user_name
252	9508
253	30251
254	35503
255	10407
256	21099
257	33915
258	36621
259	6744
260	36754
261	20515
262	21306
263	11608
264	2674
265	35598
266	11265
267	20291
268	26626
269	47884
270	42382
271	14487
272	86213
273	92209
274	35089
275	18809
276	67929
277	355
278	54341
279	65479
280	25981
281	6378
282	32945
283	38870
284	43703
285	30879
286	39177
287	21916
288	39223
289	46327
290	8926
291	20862
292	9316
293	39258
294	12256
295	1606
296	39330
297	20758
298	40166
299	40176
300	40194
301	5533
302	2616
303	12396
304	1440
305	41550
306	26111
307	35119
308	37402
309	1458
310	6490
311	1380
312	683
313	786
314	1708
315	20092
316	47040
317	20596
318	41089
319	40855
320	22104
321	6821
322	42836
323	14647
324	42963
325	42076
326	34404
327	42872
328	42379
329	35008
330	43243
331	7536
332	46493
333	4433
334	42640
335	14469
336	30844
337	2045
338	43976
339	14898
340	3839
341	4709
342	39717
343	43920
344	2031
345	49429
346	44236
347	41435
348	39730
349	44617
350	5948
351	20007
352	6810
353	44601
354	38915
355	45060
356	37523
357	36600
358	18292
359	16222
360	22762
361	1364
362	11050
363	22761
364	6164
365	9600
366	22765
367	6047
368	5548
369	6040
370	11923
371	8941
372	32476
373	34268
374	45268
375	45994
376	45044
377	7530
378	42245
379	13154
380	69
381	10279
382	88037
383	37851
384	7640
385	1408
386	9051
387	49767
388	16457
389	45987
390	44834
391	12401
392	12269
393	22444
394	7142
395	46803
396	48127
397	32961
398	58676
399	24097
400	19719
401	3814
402	46983
403	47081
404	33353
405	38202
406	47292
407	11478
408	15381
409	17715
410	2612
411	36335
412	3491
413	27653
414	14657
415	14686
416	37122
417	3477
418	13348
419	16677
420	3411
421	34913
422	12445
423	47246
424	48564
425	26482
426	1911
427	48624
428	8508
429	24597
430	46150
431	11279
432	11734
433	110857
434	25367
435	10032
436	14314
437	45405
438	19595
439	5099
440	44178
441	29925
442	12344
443	34514
444	49939
445	37989
446	24090
447	38396
448	24584
449	38704
450	38092
451	38174
452	24245
453	23939
454	37927
455	48444
456	2014
457	48319
458	47655
459	49307
460	51992
461	49127
462	52138
463	39623
464	40168
465	10027
466	48424
467	53179
468	16293
469	20543
470	23625
471	11312
472	51543
473	48574
474	2007
475	15580
476	50631
477	4066
478	373
479	59803
480	55943
481	8874
482	25270
483	17623
484	961
485	17245
486	45672
487	19099
488	54929
489	17225
490	45738
491	20461
492	19774
493	28113
494	13830
495	75767
496	8272
497	36184
498	7591
499	27608
500	60885
501	36127
502	9224
503	22524
504	3711
505	55988
506	33021
507	53934
508	3754
509	39799
510	33419
511	4218
512	56909
513	2118
514	50703
515	13732
516	3200
517	16839
518	11515
519	16642
520	40371
521	10425
522	58008
523	59780
524	54105
525	54930
526	14870
527	57945
528	48932
529	6467
530	9367
531	4574
532	59315
533	60005
534	32159
535	32842
536	33407
537	53824
538	16205
539	17851
540	19889
541	3249
542	21072
543	58449
544	52763
545	29751
546	1147
547	34768
548	14769
549	9892
550	20190
551	28024
552	26409
553	59922
554	6420
555	1089
556	37399
557	271
558	57999
559	12945
560	32811
561	19620
562	3598
563	25835
564	16971
565	24142
566	44572
567	62505
568	3755
569	26473
570	8145
571	6948
572	62780
573	2751
574	7653
575	20555
576	29887
577	14217
578	14504
579	62940
580	61304
581	5626
582	31081
583	11759
584	1571
585	39868
586	17251
587	26468
588	19445
589	63063
590	15213
591	13194
592	26177
593	25912
594	9306
595	8949
596	55107
597	27209
598	14050
599	9502
600	62888
601	4522
602	36438
603	43395
604	26015
605	11689
606	50993
607	34651
608	51371
609	19619
610	71320
611	27359
612	47418
613	8008
614	4204
615	34529
616	21654
617	6383
618	63136
619	27657
620	66271
621	36316
622	30531
623	15800
624	10780
625	53896
626	64398
627	31137
628	2219
629	40211
630	22071
631	24899
632	8063
633	13114
634	18309
635	36403
636	2992
637	27748
638	24394
639	34632
640	11198
641	7137
642	52300
643	14705
644	25741
645	11623
646	3968
647	22606
648	17980
649	50634
650	13540
651	21430
652	17423
653	18307
654	168
655	27991
656	5633
657	14309
658	26085
659	8960
660	11218
661	7189
662	7563
663	58825
664	14963
665	77586
666	65938
667	15335
668	66535
669	3122
670	21036
671	1846
672	19003
673	31061
674	23753
675	16273
676	32233
677	29305
678	1025
679	25106
680	1450
681	12177
682	19600
683	16065
684	39860
685	23958
686	231
687	1572
688	29686
689	53163
690	8025
691	52344
692	28832
693	63327
694	6320
695	91777
696	33207
697	23978
698	102198
699	5000
700	1676
701	104688
702	15419
703	114923
704	29399
705	4085
706	1084
707	46153
708	25816
709	67360
710	50905
711	8665
712	47447
713	211
714	62343
715	36586
716	47389
717	18136
718	27943
719	28947
720	12503
721	18154
722	67552
723	25069
724	7322
725	9416
726	35027
727	28924
728	4984
729	68968
730	633
731	29803
732	40881
733	16989
734	67917
735	43365
736	67543
737	6312
738	1105
739	23283
740	6274
741	28991
742	44589
743	29254
744	15735
745	31777
746	26883
747	30666
748	6669
749	14324
750	28162
751	5150
752	52219
753	34658
754	21635
755	3308
756	10266
757	66624
758	59251
759	68196
760	13781
761	8016
762	17871
763	32576
764	16702
765	68776
766	4003
767	18627
768	33775
769	65539
770	32089
771	696
772	1285
773	31429
774	3765
775	68846
776	100837
777	13931
778	11508
779	101634
780	31141
781	7314
782	98
783	29758
784	504
785	1852
786	12037
787	12969
788	29193
789	27850
790	54009
791	11825
792	39076
793	23225
794	17561
795	48083
796	32043
797	31784
798	32016
799	36272
800	992
801	1538
802	60445
803	27441
804	23278
805	23088
806	32029
807	2299
808	23414
809	56423
810	25811
811	23078
812	11173
813	54541
814	2504
815	30816
816	47790
817	34116
818	17073
819	30919
820	30593
821	32115
822	14311
823	14075
824	22929
825	66708
826	20086
827	23023
828	10400
829	35791
830	29702
831	12095
832	31437
833	31568
834	12874
835	25641
836	20866
837	29435
838	42261
839	23277
840	26667
841	25792
842	43542
843	2762
844	18755
845	18245
846	68915
847	33592
848	23710
849	8473
850	62084
851	61824
852	5551
853	3291
854	54608
855	60818
856	49487
857	28692
858	942
859	68921
860	59048
861	52758
862	606
863	10285
864	22243
865	31442
866	13118
867	23558
868	1730
869	22118
870	23363
871	4303
872	15112
873	718
874	1856
875	3853
876	11193
877	49646
878	5837
879	36431
880	14415
881	40283
882	57991
883	65126
884	38348
885	18504
886	2527
887	34094
888	50621
889	35891
890	50054
891	34394
892	6028
893	12992
894	39164
895	29238
896	66998
897	62948
898	27796
899	17320
900	69054
901	50457
902	7586
903	30390
904	31415
905	68755
906	54403
907	19598
908	44379
909	4410
910	36599
911	32732
912	16453
913	69082
914	68477
915	68489
916	69090
917	7332
918	15826
919	27279
920	23898
921	25855
922	16993
923	63368
924	54192
925	24956
926	21342
927	9976
928	69165
929	4013
930	34177
931	16591
932	20237
933	63556
934	37259
935	15150
936	535
937	31457
938	69384
939	19134
940	69429
941	60110
942	57303
943	16918
944	12397
945	57022
946	47549
947	23505
948	24637
949	3220
950	9399
951	32946
952	19572
953	14387
954	69477
955	40667
956	70634
957	39509
958	50865
959	19502
960	12293
961	9563
962	34056
963	906
964	23594
965	73678
966	74217
967	23490
968	32901
969	42903
970	25252
971	41351
972	71204
973	2018
974	2514
975	13984
976	1969
977	66753
978	59623
979	17317
980	42504
981	4631
982	11795
983	45285
984	1513
985	51645
986	15891
987	68778
988	58037
989	14652
990	51761
991	22838
992	10282
993	15905
994	29008
995	73297
996	78849
997	52766
998	54087
999	49552
1000	27259
1001	30396
1002	14718
1003	51347
1004	34030
1005	6382
1006	27835
1007	24075
1008	26223
1009	6677
1010	39207
1011	44380
1012	13932
1013	63928
1014	4418
1015	29945
1016	15470
1017	153
1018	17752
1019	7087
1020	31288
1021	40369
1022	70644
1023	33420
1024	16406
1025	54342
1026	4625
1027	36071
1028	4634
1029	36503
1030	43961
1031	37510
1032	12421
1033	29738
1034	31413
1035	70730
1036	19803
1037	21603
1038	400
1039	21738
1040	92631
1041	23170
1042	26014
1043	47465
1044	2840
1045	16815
1046	39163
1047	39430
1048	12368
1049	26322
1050	19653
1051	20902
1052	1963
1053	39305
1054	33928
1055	22293
1056	36215
1057	9917
1058	18821
1059	44128
1060	297
1061	36115
1062	5245
1063	13723
1064	40006
1065	13144
1066	84831
1067	71329
1068	41114
1069	27137
1070	16413
1071	1102
1072	65087
1073	72104
1074	41260
1075	33320
1076	56297
1077	21722
1078	51741
1079	73097
1080	46721
1081	76123
1082	48434
1083	94964
1084	96498
1085	54869
1086	44610
1087	13509
1088	79623
1089	967
1090	17150
1091	41787
1092	18339
1093	23060
1094	19558
1095	37035
1096	5526
1097	19593
1098	21453
1099	70466
1100	43637
1101	44663
1102	20463
1103	16246
1104	37124
1105	71588
1106	43953
1107	11092
1108	37155
1109	39551
1110	15738
1111	58715
1112	69697
1113	31682
1114	48696
1115	38540
1116	27629
1117	51778
1118	23185
1119	74721
1120	7878
1121	6179
1122	43001
1123	38831
1124	5261
1125	901
1126	5562
1127	1828
1128	2759
1129	18430
1130	13762
1131	39735
1132	18517
1133	27460
1134	61066
1135	66870
1136	72259
1137	64016
1138	46840
1139	32532
1140	11928
1141	50835
1142	19580
1143	48105
1144	27241
1145	38198
1146	6903
1147	21749
1148	61569
1149	72958
1150	53397
1151	3993
1152	22235
1153	5912
1154	7281
1155	20924
1156	73384
1157	27983
1158	61637
1159	25293
1160	5598
1161	33702
1162	33379
1163	33148
1164	47756
1165	4685
1166	55746
1167	1252
1168	39389
1169	7650
1170	1479
1171	2767
1172	73633
1173	70260
1174	73461
1175	4137
1176	50916
1177	9378
1178	35995
1179	21110
1180	49083
1181	36971
1182	24687
1183	6789
1184	609
1185	79554
1186	35159
1187	6723
1188	28
1189	56220
1190	16766
1191	64149
1192	2340
1193	11248
1194	14697
1195	47690
1196	8817
1197	42797
1198	14156
1199	28131
1200	52945
1201	8677
1202	21135
1203	29628
1204	12058
1205	23098
1206	32693
1207	8904
1208	56570
1209	46409
1210	55364
1211	32487
1212	26572
1213	65693
1214	17697
1215	74925
1216	13968
1217	17573
1218	5311
1219	74972
1220	26127
1221	723
1222	4502
1223	24697
1224	16907
1225	8220
1226	75130
1227	50048
1228	41742
1229	22925
1230	12946
1231	47231
1232	52063
1233	47778
1234	16574
1235	3383
1236	23883
1237	4527
1238	72207
1239	74964
1240	10768
1241	12714
1242	68282
1243	53863
1244	26062
1245	64952
1246	4366
1247	7301
1248	3657
1249	74147
1250	18951
1251	47838
1252	14863
1253	55787
1254	10274
1255	38395
1256	60926
1257	5511
1258	17166
1259	36168
1260	55537
1261	57995
1262	6172
1263	25291
1264	10589
1265	15190
1266	16757
1267	36613
1268	20080
1269	14039
1270	36318
1271	23554
1272	38833
1273	7773
1274	16790
1275	11645
1276	50513
1277	21167
1278	73976
1279	15852
1280	12784
1281	24515
1282	75975
1283	1404
1284	46925
1285	23300
1286	7177
1287	63801
1288	16516
1289	9127
1290	10799
1291	63085
1292	70821
1293	6621
1294	9145
1295	9977
1296	4613
1297	74919
1298	25751
1299	33450
1300	33237
1301	39766
1302	76968
1303	62883
1304	77185
1305	13885
1306	36989
1307	19303
1308	40715
1309	20954
1310	43986
1311	38803
1312	57255
1313	41953
1314	54588
1315	5409
1316	30335
1317	5886
1318	4647
1319	19159
1320	3833
1321	19976
1322	3700
1323	60032
1324	14995
1325	32416
1326	702
1327	22183
1328	8424
1329	15211
1330	26834
1331	3218
1332	22697
1333	74053
1334	23921
1335	38919
1336	64621
1337	33261
1338	37753
1339	12361
1340	65706
1341	3746
1342	10339
1343	72544
1344	50967
1345	23243
1346	47734
1347	67
1348	1603
1349	17855
1350	20327
1351	3587
1352	7525
1353	57667
1354	19300
1355	34552
1356	11174
1357	38191
1358	78226
1359	78594
1360	12072
1361	42564
1362	47179
1363	77380
1364	199
1365	41665
1366	17688
1367	61605
1368	24825
1369	78809
1370	108178
1371	40556
1372	13745
1373	51782
1374	5100
1375	32892
1376	21802
1377	50777
1378	20686
1379	31508
1380	64508
1381	20398
1382	7895
1383	56734
1384	1999
1385	36795
1386	7296
1387	2899
1388	4487
1389	30140
1390	46341
1391	8630
1392	19968
1393	8305
1394	25774
1395	77879
1396	23189
1397	16858
1398	10575
1399	32058
1400	16973
1401	2571
1402	29091
1403	9325
1404	41655
1405	66853
1406	66880
1407	19467
1408	73380
1409	77295
1410	27910
1411	74935
1412	48974
1413	16067
1414	18861
1415	25734
1416	31247
1417	8502
1418	26475
1419	79167
1420	75902
1421	29424
1422	18231
1423	9471
1424	1465
1425	67902
1426	2099
1427	16526
1428	76961
1429	33144
1430	4251
1431	125
1432	56832
1433	4368
1434	39052
1435	12560
1436	55679
1437	6478
1438	76906
1439	30679
1440	64894
1441	50644
1442	11170
1443	21466
1444	5656
1445	23815
1446	2944
1447	6017
1448	32830
1449	24862
1450	35064
1451	29470
1452	55720
1453	2757
1454	2238
1455	7109
1456	24498
1457	58133
1458	48321
1459	52474
1460	9659
1461	16715
1462	74199
1463	38338
1464	27923
1465	40506
1466	24993
1467	20174
1468	11796
1469	26247
1470	15922
1471	7981
1472	50206
1473	63600
1474	75311
1475	20675
1476	50929
1477	3209
1478	14467
1479	48184
1480	30334
1481	6448
1482	7061
1483	13903
1484	33557
1485	19988
1486	11995
1487	2209
1488	42736
1489	45765
1490	50130
1491	45658
1492	43043
1493	59972
1494	14723
1495	10899
1496	51044
1497	5787
1498	8823
1499	37462
1500	28735
1501	25490
1502	42301
1503	25645
1504	30114
1505	7316
1506	2442
1507	14824
1508	27703
1509	8405
1510	6511
1511	58833
1512	50225
1513	75035
1514	7978
1515	27880
1516	6458
1517	60754
1518	79348
1519	22105
1520	37561
1521	7056
1522	7461
1523	22337
1524	79995
1525	80336
1526	18206
1527	3608
1528	49567
1529	27932
1530	40868
1531	17737
1532	48789
1533	3426
1534	42677
1535	16482
1536	23639
1537	55213
1538	47813
1539	50648
1540	5171
1541	42060
1542	12941
1543	32167
1544	40890
1545	61302
1546	36191
1547	31543
1548	40370
1549	8642
1550	40060
1551	6689
1552	28341
1553	51431
1554	71054
1555	27603
1556	169
1557	32004
1558	38435
1559	41726
1560	42819
1561	21309
1562	545
1563	41277
1564	39121
1565	74872
1566	39753
1567	59014
1568	71293
1569	40442
1570	39794
1571	38029
1572	31339
1573	18757
1574	78202
1575	40121
1576	45235
1577	40962
1578	70490
1579	6002
1580	68006
1581	18376
1582	5050
1583	2585
1584	38795
1585	43047
1586	9562
1587	3528
1588	50110
1589	25197
1590	75271
1591	71447
1592	58698
1593	36952
1594	41588
1595	64853
1596	62156
1597	5407
1598	22304
1599	8258
1600	53203
1601	31054
1602	1011
1603	79688
1604	5071
1605	23436
1606	15545
1607	81013
1608	14123
1609	76535
1610	13651
1611	24510
1612	3796
1613	46476
1614	36323
1615	15014
1616	20627
1617	64206
1618	4360
1619	84720
1620	21569
1621	82721
1622	46055
1623	70163
1624	40076
1625	25448
1626	79905
1627	20761
1628	5527
1629	55948
1630	16192
1631	23828
1632	8832
1633	48491
1634	16947
1635	15246
1636	6887
1637	32612
1638	42759
1639	9406
1640	4088
1641	8436
1642	30712
1643	41893
1644	87916
1645	59523
1646	68840
1647	62098
1648	24789
1649	9200
1650	2344
1651	70812
1652	73372
1653	81610
1654	86621
1655	27594
1656	98329
1657	38285
1658	99208
1659	14198
1660	105072
1661	19428
1662	17185
1663	85006
1664	97405
1665	84173
1666	28323
1667	20889
1668	18619
1669	1406
1670	24480
1671	2439
1672	1831
1673	59977
1674	90440
1675	97844
1676	70629
1677	22617
1678	82545
1679	27623
1680	76763
1681	66237
1682	92461
1683	84409
1684	54877
1685	44817
1686	24227
1687	19129
1688	51041
1689	28230
1690	104192
1691	54507
1692	94176
1693	3768
1694	50821
1695	74762
1696	14019
1697	2032
1698	77416
1699	77770
1700	6717
1701	4713
1702	73646
1703	42001
1704	86578
1705	46205
1706	27566
1707	26430
1708	18624
1709	2827
1710	18199
1711	27621
1712	552
1713	28824
1714	4270
1715	70387
1716	12250
1717	16475
1718	25679
1719	12550
1720	15463
1721	10471
1722	79314
1723	24777
1724	66332
1725	2138
1726	17363
1727	429
1728	59728
1729	40123
1730	80862
1731	42631
1732	4894
1733	40274
1734	62462
1735	36043
1736	47839
1737	47728
1738	85172
1739	12096
1740	76439
1741	13100
1742	46948
1743	19511
1744	46302
1745	35306
1746	16077
1747	10015
1748	3463
1749	6048
1750	11084
1751	16437
1752	54406
1753	6785
1754	51351
1755	15256
1756	8074
1757	21739
1758	20693
1759	25500
1760	24614
1761	78212
1762	27827
1763	22193
1764	33179
1765	48672
1766	9077
1767	34228
1768	35772
1769	55706
1770	24913
1771	1003
1772	4617
1773	81553
1774	18495
1775	15974
1776	19079
1777	32287
1778	5967
1779	45833
1780	62766
1781	80394
1782	11970
1783	53032
1784	56856
1785	82812
1786	60586
1787	38523
1788	39385
1789	5629
1790	80169
1791	36014
1792	34350
1793	3497
1794	20049
1795	11875
1796	10685
1797	39787
1798	32582
1799	2962
1800	35458
1801	6267
1802	58049
1803	54522
1804	54470
1805	46248
1806	17075
1807	19174
1808	6856
1809	5535
1810	62923
1811	68358
1812	2026
1813	1022
1814	51470
1815	57328
1816	23456
1817	75082
1818	81661
1819	1297
1820	49776
1821	80152
1822	57020
1823	65747
1824	10880
1825	7382
1826	81841
1827	36294
1828	79963
1829	7851
1830	75724
1831	83727
1832	22203
1833	21076
1834	9561
1835	16212
1836	36517
1837	41365
1838	51664
1839	73200
1840	41021
1841	15833
1842	15973
1843	52972
1844	16281
1845	24177
1846	51151
1847	24873
1848	17840
1849	23811
1850	16899
1851	78802
1852	6882
1853	29851
1854	1153
1855	14293
1856	82509
1857	29496
1858	82124
1859	57273
1860	23649
1861	15030
1862	39942
1863	12089
1864	36915
1865	35724
1866	11227
1867	77304
1868	52477
1869	66446
1870	32158
1871	62779
1872	18880
1873	55759
1874	2781
1875	78854
1876	8967
1877	48681
1878	76989
1879	5822
1880	59416
1881	32428
1882	84050
1883	1133
1884	17268
1885	59333
1886	58933
1887	2676
1888	11182
1889	56277
1890	75115
1891	31468
1892	38599
1893	42933
1894	36121
1895	57087
1896	2415
1897	20552
1898	925
1899	63896
1900	58512
1901	17676
1902	6517
1903	7825
1904	33434
1905	54103
1906	15669
1907	9257
1908	2643
1909	47074
1910	57895
1911	12539
1912	12726
1913	29301
1914	9662
1915	34929
1916	84511
1917	84564
1918	11216
1919	47554
1920	75012
1921	55834
1922	20162
1923	42325
1924	21086
1925	26957
1926	26492
1927	47573
1928	20336
1929	43832
1930	23474
1931	59632
1932	53229
1933	35393
1934	19890
1935	33526
1936	17232
1937	9483
1938	15280
1939	39403
1940	4646
1941	71718
1942	66200
1943	1467
1944	31420
1945	32831
1946	3136
1947	20553
1948	21701
1949	48878
1950	2997
1951	84566
1952	44153
1953	64667
1954	75699
1955	20918
1956	18866
1957	26058
1958	77573
1959	82896
1960	70960
1961	55179
1962	43625
1963	9104
1964	56008
1965	74206
1966	23918
1967	43336
1968	21330
1969	4409
1970	19879
1971	32891
1972	59050
1973	55609
1974	60437
1975	3615
1976	19113
1977	20749
1978	27021
1979	15438
1980	78693
1981	32818
1982	69630
1983	30815
1984	36226
1985	77774
1986	23432
1987	23871
1988	22783
1989	55422
1990	58015
1991	17817
1992	28549
1993	107465
1994	21539
1995	5831
1996	51856
1997	33533
1998	34112
1999	7097
2000	55224
2001	54332
2002	102287
2003	17597
2004	1097
2005	85115
2006	80238
2007	6909
2008	46631
2009	10645
2010	7368
2011	82031
2012	51102
2013	25797
2014	3942
2015	56168
2016	57552
2017	5728
2018	45857
2019	60217
2020	75908
2021	66105
2022	8179
2023	87172
2024	44545
2025	9346
2026	12827
2027	93067
2028	15958
2029	39452
2030	77231
2031	89517
2032	16736
2033	76874
2034	16600
2035	21675
2036	85461
2037	56822
2038	56300
2039	75066
2040	26029
2041	74765
2042	56398
2043	10937
2044	49709
2045	55214
2046	99415
2047	86546
2048	78655
2049	6930
2050	46402
2051	56460
2052	11807
2053	89463
2054	35837
2055	89169
2056	42248
2057	12184
2058	78000
2059	12326
2060	65396
2061	102720
2062	74560
2063	23521
2064	98140
2065	8660
2066	15775
2067	95483
2068	10856
2069	59127
2070	19907
2071	74941
2072	98522
2073	1370
2074	100014
2075	93852
2076	4615
2077	6187
2078	16335
2079	72683
2080	84794
2081	31003
2082	43541
2083	28546
2084	64689
2085	67050
2086	21823
2087	98703
2088	76191
2089	39172
2090	106744
2091	10311
2092	30088
2093	101665
2094	102315
2095	43051
2096	74739
2097	46783
2098	13796
2099	78554
2100	98199
2101	105126
2102	94463
2103	98035
2104	6440
2105	107948
2106	86261
2107	80505
2108	12360
2109	83610
2110	16095
2111	83122
2112	97783
2113	106403
2114	92197
2115	12291
2116	90647
2117	96750
2118	107923
2119	24661
2120	55549
2121	1670
2122	21513
2123	106047
2124	90286
2125	99366
2126	97985
2127	101049
2128	42487
2129	6816
2130	101496
2131	62797
2132	107321
2133	85063
2134	104399
2135	43306
2136	8895
2137	20755
2138	95199
2139	86881
2140	5665
2141	107937
2142	35108
2143	102070
2144	98701
2145	94306
2146	89683
2147	11076
2148	106420
2149	57180
2150	109133
2151	106567
2152	63529
2153	32697
2154	33972
2155	34871
2156	66531
2157	79886
2158	36652
2159	28391
2160	85018
2161	74946
2162	85176
2163	67199
2164	49801
2165	65175
2166	21299
2167	17030
2168	78888
2169	84096
2170	1923
2171	80097
2172	8418
2173	85503
2174	68268
2175	37450
2176	80230
2177	34627
2178	73641
2179	26587
2180	28286
2181	14420
2182	9847
2183	30523
2184	720
2185	9293
2186	3390
2187	77981
2188	11293
2189	78438
2190	2292
2191	2051
2192	1466
2193	73425
2194	9460
2195	59948
2196	29885
2197	92124
2198	27579
2199	33347
2200	20097
2201	18899
2202	20926
2203	84686
2204	83454
2205	69641
2206	68791
2207	19999
2208	28828
2209	66636
2210	75604
2211	28316
2212	7599
2213	40039
2214	30537
2215	30623
2216	7513
2217	65249
2218	88111
2219	72850
2220	73848
2221	64913
2222	22921
2223	22336
2224	57472
2225	29044
2226	8469
2227	68346
2228	64866
2229	46874
2230	37335
2231	1457
2232	43307
2233	75568
2234	71530
2235	86235
2236	85808
2237	8442
2238	73855
2239	60322
2240	1438
2241	33822
2242	69366
2243	57300
2244	20337
2245	10873
2246	37363
2247	33758
2248	46522
2249	622
2250	49285
2251	14632
2252	32216
2253	21374
2254	37534
2255	32960
2256	67734
2257	69438
2258	13992
2259	10257
2260	45109
2261	17182
2262	12656
2263	12375
2264	33866
2265	19860
2266	85886
2267	66792
2268	60483
2269	32328
2270	74942
2271	70149
2272	14391
2273	42295
2274	1381
2275	84312
2276	1723
2277	77446
2278	24265
2279	27431
2280	37199
2281	43375
2282	23578
2283	66728
2284	76654
2285	14346
2286	29923
2287	39642
2288	68128
2289	54772
2290	41980
2291	40200
2292	86963
2293	18769
2294	6111
2295	10883
2296	43475
2297	31330
2298	11426
2299	13085
2300	14180
2301	4649
2302	87038
2303	40834
2304	68392
2305	87152
2306	80563
2307	71099
2308	14319
2309	15332
2310	75799
2311	46716
2312	28984
2313	69270
2314	57292
2315	86657
2316	37938
2317	44035
2318	26801
2319	52794
2320	32034
2321	79824
2322	54666
2323	37689
2324	48286
2325	39295
2326	42282
2327	10676
2328	61499
2329	36081
2330	60938
2331	52685
2332	1502
2333	43442
2334	43157
2335	44878
2336	43313
2337	15655
2338	41264
2339	40801
2340	79813
2341	50062
2342	3619
2343	41909
2344	85393
2345	78675
2346	12989
2347	50480
2348	15810
2349	13778
2350	17155
2351	10655
2352	47785
2353	37974
2354	81764
2355	80784
2356	39198
2357	5114
2358	87832
2359	41770
2360	27685
2361	35480
2362	53473
2363	44022
2364	43476
2365	41287
2366	50797
2367	26445
2368	15051
2369	5777
2370	23869
2371	38771
2372	41978
2373	40473
2374	45381
2375	4766
2376	23027
2377	43515
2378	39001
2379	34831
2380	40723
2381	77786
2382	8004
2383	72548
2384	39357
2385	85382
2386	39631
2387	88243
2388	48207
2389	87623
2390	71743
2391	45864
2392	58426
2393	50794
2394	41220
2395	56543
2396	46905
2397	63305
2398	54736
2399	54737
2400	10081
2401	43274
2402	87304
2403	43916
2404	64138
2405	1365
2406	27030
2407	46823
2408	9328
2409	17206
2410	70807
2411	52982
2412	112794
2413	1027
2414	55880
2415	34603
2416	45962
2417	18563
2418	83054
2419	27204
2420	20619
2421	25719
2422	57148
2423	9144
2424	12372
2425	40111
2426	25405
2427	46179
2428	48688
2429	55765
2430	48324
2431	79744
2432	30971
2433	25782
2434	27042
2435	24079
2436	51323
2437	33354
2438	7879
2439	11334
2440	36439
2441	22122
2442	14619
2443	50844
2444	24329
2445	1074
2446	3082
2447	30052
2448	20934
2449	6487
2450	52236
2451	51901
2452	6622
2453	6533
2454	46295
2455	5541
2456	15751
2457	89313
2458	52916
2459	39710
2460	59468
2461	3507
2462	18541
2463	16606
2464	48745
2465	10944
2466	4089
2467	44965
2468	57473
2469	2123
2470	65317
2471	52396
2472	2364
2473	32559
2474	37055
2475	43530
2476	7549
2477	15815
2478	11676
2479	90762
2480	19926
2481	37263
2482	34517
2483	7335
2484	25499
2485	37634
2486	62372
2487	47410
2488	52741
2489	1989
2490	68582
2491	17783
2492	12119
2493	9745
2494	17292
2495	53438
2496	23206
2497	20647
2498	42324
2499	53213
2500	20286
2501	54906
2502	29011
2503	60801
2504	58613
